InventoryID,StoreID,ProductID,StockQuantity,ReorderLevel,LastUpdated
5569,17,447,90,14,2022-08-13
5570,22,376,489,42,2024-01-24
5571,9,37,36,23,2023-03-22
5572,14,346,447,21,2022-07-04
5573,11,265,109,54,2022-03-19
5574,29,235,368,60,2023-02-09
5575,6,389,146,15,2025-08-29
5576,30,420,143,54,2024-08-14
5577,22,239,329,38,2022-07-02
5578,24,47,40,23,2023-04-07
5579,10,266,154,15,2024-04-12
5580,29,30,-302,35,2025-07-28
5581,15,116,231,32,2025-08-13
5582,3,327,349,49,2024-04-03
5583,3,345,185,26,2025-06-04
5584,10,90,487,32,2022-04-03
5585,29,84,172,51,2025-09-15
5586,7,400,139,11,2025-11-13
5587,25,436,410,21,2022-09-21
5588,22,331,467,28,2023-07-10
5589,3,18,260,30,2025-06-26
5590,30,206,66,55,2023-06-17
5591,2,258,38,23,2024-03-08
5592,28,287,337,41,2024-06-17
5593,21,411,184,55,2025-11-27
5594,2,62,385,43,2023-05-29
5595,21,379,372,27,2024-08-08
5596,11,356,456,11,2023-05-09
5597,3,340,142,56,2022-01-11
5598,16,333,42,35,2025-01-08
5599,21,279,359,53,2024-02-20
5600,15,315,379,51,2024-01-24
5601,5,225,-440,27,2022-12-26
5602,6,355,17,54,2025-10-23
5603,14,277,313,37,2024-02-24
5604,20,63,-337,60,2024-04-19
5605,7,444,364,11,2022-10-21
5606,29,419,306,27,2025-04-23
5607,3,445,453,34,2024-07-22
5608,29,131,324,35,2022-02-25
5609,14,263,310,28,2024-03-12
5610,7,361,43,32,2022-06-15
5611,29,365,182,33,2024-07-02
5612,30,306,383,13,2023-03-11
5613,11,103,390,19,2024-12-03
5614,13,350,432,35,2025-02-23
5615,15,414,292,56,2025-02-20
5616,15,381,225,46,2025-06-11
5617,23,264,233,28,2023-04-19
5618,20,210,308,27,2023-07-23
5619,21,106,-66,59,2025-06-30
5620,17,340,358,35,2024-06-01
5621,6,184,379,31,2025-05-15
5622,27,351,488,25,2022-12-20
5623,8,207,155,33,2025-05-13
5624,19,418,171,28,2023-10-28
5625,9,313,489,46,2024-02-29
5626,5,131,76,30,2025-03-23
5627,21,250,424,38,2023-01-22
5628,4,87,412,49,2023-06-06
5629,1,310,334,32,2024-10-12
5630,24,147,103,41,2022-07-25
5631,10,161,266,60,2023-11-11
5632,29,449,43,46,2022-09-05
5633,15,209,334,31,2023-01-24
5634,7,417,69,35,2025-11-07
5635,7,366,200,26,2025-08-16
5636,14,201,322,15,2024-04-07
5637,2,383,137,10,2023-04-10
5638,6,354,158,31,2024-01-22
5639,13,94,413,33,2024-04-09
5640,18,51,168,50,2025-01-21
5641,10,447,418,47,2023-09-04
5642,15,57,390,19,2024-09-28
5643,19,310,459,20,2024-07-06
5644,2,417,338,41,2025-04-10
5645,29,333,68,51,2022-09-23
5646,15,331,465,50,2022-04-11
5647,21,268,363,16,2022-09-09
5648,24,227,118,51,2022-08-01
5649,29,22,472,52,2023-01-27
5650,29,233,27,18,2023-10-23
5651,4,191,435,12,2023-03-14
5652,16,429,146,18,2024-10-27
5653,6,130,74,21,2024-09-04
5654,10,94,499,15,2023-02-18
5655,24,215,239,48,2023-11-07
5656,18,294,480,43,2022-02-23
5657,24,171,237,58,2024-08-14
5658,10,32,6,34,2022-05-11
5659,19,5,190,45,2023-10-20
5660,19,276,354,21,2024-04-24
5661,12,437,167,17,2022-01-02
5662,18,20,373,18,2022-10-08
5663,21,298,31,49,2025-01-05
5664,19,404,302,27,2025-12-14
5665,8,180,483,12,2024-07-14
5666,17,176,487,26,2024-01-08
5667,10,418,193,53,2024-10-29
5668,13,64,485,42,2024-07-09
5669,16,59,264,33,2025-07-09
5670,4,186,262,17,2023-01-25
5671,7,136,47,57,2025-05-12
5672,14,122,107,43,2023-07-07
5673,8,99,335,46,2022-04-13
5674,3,154,334,56,2024-02-06
5675,14,347,202,56,2024-05-08
5676,24,231,157,24,2025-07-04
5677,2,45,271,25,2024-10-29
5678,2,310,392,58,2022-01-09
5679,28,187,155,35,2023-07-22
5680,7,74,69,59,2024-12-08
5681,29,57,12,12,2023-09-18
5682,20,400,50,27,2025-06-01
5683,24,37,477,33,2023-10-03
5684,26,277,73,39,2022-05-07
5685,24,42,455,35,2024-09-27
5686,27,6,312,60,2022-04-21
5687,7,251,438,51,2025-12-24
5688,3,428,308,48,2022-06-06
5689,21,403,456,44,2025-09-10
5690,9,75,498,34,2023-01-30
5691,8,121,440,25,2025-03-30
5692,11,446,205,51,2023-08-25
5693,22,114,204,55,2024-03-24
5694,22,390,207,18,2022-07-27
5695,28,147,258,57,2022-03-15
5696,20,170,137,14,2024-03-02
5697,14,354,380,21,2025-04-26
5698,18,385,16,27,2024-03-18
5699,12,273,413,35,2022-06-09
5700,15,67,411,18,2024-11-17
5701,26,352,26,38,2022-08-23
5702,23,146,9,20,2023-05-01
5703,27,214,341,18,2025-08-26
5704,23,235,370,27,2025-10-12
5705,28,405,149,29,2024-03-28
5706,10,183,92,33,2025-11-28
5707,20,418,437,59,2023-01-31
5708,28,133,345,14,2022-11-19
5709,16,226,278,53,2024-05-24
5710,24,424,274,50,2025-01-27
5711,17,301,286,28,2022-02-08
5712,3,249,25,13,2024-11-14
5713,24,432,271,11,2024-10-11
5714,11,113,182,43,2022-05-13
5715,2,69,463,35,2025-08-29
5716,21,197,378,51,2023-04-13
5717,5,89,253,39,2023-03-29
5718,13,132,169,12,2022-01-03
5719,2,195,409,10,2023-06-12
5720,5,160,99,44,2025-05-21
5721,23,277,498,27,2022-05-02
5722,17,178,9,13,2024-07-20
5723,25,44,223,40,2022-11-18
5724,30,414,124,29,2022-09-01
5725,26,179,108,12,2024-06-17
5726,7,225,162,32,2023-06-06
5727,1,317,467,35,2023-06-16
5728,14,188,153,49,2025-03-19
5729,28,60,291,39,2024-04-01
5730,19,396,307,12,2025-10-01
5731,18,381,159,34,2024-09-01
5732,8,285,269,20,2022-10-17
5733,26,280,295,25,2022-08-10
5734,26,18,349,56,2023-07-06
5735,24,46,209,59,2025-06-27
5736,30,335,291,44,2023-04-12
5737,26,430,52,21,2025-09-10
5738,9,67,341,29,2023-10-13
5739,9,382,222,27,2024-11-10
5740,18,392,488,51,2024-12-07
5741,3,338,155,30,2022-02-23
5742,7,285,211,46,2024-09-07
5743,27,378,480,41,2024-07-25
5744,28,334,454,36,2023-12-27
5745,11,203,8,52,2022-05-28
5746,21,23,312,15,2025-08-13
5747,10,142,35,43,2022-03-22
5748,7,311,300,20,2022-11-05
5749,4,340,-356,54,2025-08-29
5750,20,13,118,26,2023-05-21
5751,1,18,473,37,2025-05-21
5752,9,121,403,51,2023-07-20
5753,12,153,192,32,2022-05-04
5754,22,81,430,33,2023-07-10
5755,21,71,308,18,2023-07-27
5756,11,64,262,47,2024-06-23
5757,22,395,444,38,2022-04-06
5758,7,393,48,48,2025-06-24
5759,12,101,96,22,2023-03-31
5760,7,46,125,12,2022-04-10
5761,5,18,441,51,2025-07-04
5762,9,236,313,47,2022-03-21
5763,11,311,126,43,2024-10-22
5764,2,32,267,19,2024-06-15
5765,7,128,59,32,2024-04-06
5766,21,13,141,52,2025-05-10
5767,3,372,140,29,2022-10-25
5768,18,174,394,37,2025-01-06
5769,8,152,47,60,2024-06-01
5770,19,174,262,41,2023-03-20
5771,17,203,407,22,2023-03-04
5772,30,218,408,11,2024-10-15
5773,9,56,55,44,2022-05-21
5774,17,268,437,39,2024-11-21
5775,27,212,484,52,2023-03-10
5776,23,206,423,38,2022-09-30
5777,17,289,42,41,2022-05-22
5778,11,341,446,12,2025-01-10
5779,16,365,131,41,2023-08-07
5780,21,66666,183,35,2025-12-30
5781,7,92,16,60,2022-08-07
5782,4,94,229,52,2023-01-10
5783,24,270,19,52,2024-05-18
5784,27,67,400,41,2025-11-10
5785,14,224,279,59,2023-05-14
5786,25,100,54,54,2024-10-22
5787,6,215,37,53,2025-04-24
5788,16,425,272,11,2022-08-03
5789,25,392,196,19,2024-03-18
5790,22,199,271,59,2025-07-17
5791,8,236,389,53,2024-05-28
5792,6,347,6,51,2022-07-02
5793,18,272,38,39,2022-05-11
5794,11,380,64,55,2022-08-20
5795,23,259,200,34,2023-03-11
5796,1,371,129,11,2022-06-27
5797,22,324,71,37,2024-01-17
5798,16,339,157,54,2024-02-07
5799,27,245,94,56,2024-03-24
5800,3,63,206,36,2023-09-29
5801,26,350,450,30,2022-08-26
5802,19,223,442,25,2022-08-19
5803,28,272,141,12,2024-10-02
5804,6,153,203,43,2024-02-08
5805,21,235,308,52,2025-10-05
5806,24,315,487,43,2025-08-29
5807,21,66666,42,49,2023-07-12
5808,19,66666,102,32,2023-11-16
5809,6,335,459,17,2024-10-31
5810,2,344,343,57,2024-10-30
5811,1,369,195,32,2025-08-30
5812,25,12,48,60,2025-03-23
5813,27,161,89,43,2023-11-27
5814,12,399,85,25,2025-07-28
5815,26,441,380,60,2025-11-17
5816,5,209,303,49,2022-10-08
5817,20,150,331,25,2023-03-18
5818,1,116,324,21,2022-08-05
5819,4,256,320,59,2022-12-31
5820,18,375,131,16,2023-04-19
5821,19,17,444,43,2024-12-10
5822,16,197,458,56,2023-11-23
5823,16,255,371,35,2022-01-14
5824,9,277,487,42,2024-01-29
5825,23,50,240,48,2025-11-28
5826,18,443,131,48,2022-07-28
5827,4,357,183,48,2023-08-31
5828,8,441,453,23,2024-02-28
5829,24,436,309,32,2025-07-14
5830,12,215,439,41,2024-05-28
5831,8,258,144,59,2023-04-20
5832,14,156,268,52,2025-07-06
5833,13,116,199,11,2024-12-08
5834,22,327,165,36,2023-07-23
5835,27,426,433,41,2022-04-09
5836,7,102,467,34,2023-05-30
5837,30,259,422,43,2022-11-05
5838,4,240,416,58,2025-04-08
5839,1,411,454,30,2024-09-13
5840,30,313,464,57,2025-11-23
5841,9,449,155,23,2022-03-15
5842,1,66666,234,10,2024-07-04
5843,22,388,422,15,2024-06-03
5844,4,143,424,14,2022-10-01
5845,5,443,258,29,2024-06-06
5846,2,302,198,47,2024-11-30
5847,2,365,150,44,2022-09-19
5848,7,413,489,60,2025-04-15
5849,24,203,280,50,2023-10-10
5850,11,354,13,53,2023-02-19
5851,3,228,199,20,2024-04-23
5852,16,66666,336,55,2022-10-02
5853,30,412,478,47,2023-05-29
5854,15,68,38,37,2022-12-06
5855,27,66,316,45,2023-09-14
5856,2,101,95,12,2022-04-04
5857,19,435,274,38,2024-05-14
5858,2,129,97,58,2023-02-05
5859,8,391,207,51,2023-03-17
5860,16,239,63,27,2023-06-07
5861,11,39,352,57,2025-09-16
5862,20,155,186,28,2025-11-12
5863,22,8,171,40,2024-03-26
5864,20,229,380,30,2025-09-17
5865,26,65,275,20,2024-10-14
5866,25,308,192,45,2025-06-06
5867,3,98,232,59,2025-12-29
5868,3,142,10,38,2022-10-12
5869,7,97,452,16,2022-10-02
5870,19,6,403,14,2025-11-23
5871,24,319,73,14,2025-05-29
5872,15,224,164,18,2023-06-12
5873,27,315,215,54,2022-03-16
5874,10,393,403,53,2024-10-23
5875,12,420,455,38,2022-07-06
5876,10,280,360,58,2024-07-10
5877,15,73,444,18,2025-10-15
5878,28,392,11,25,2024-06-16
5879,4,258,59,56,2024-06-06
5880,10,264,151,32,2022-04-07
5881,16,413,4,16,2024-12-10
5882,25,46,280,41,2022-01-26
5883,24,269,418,16,2023-08-21
5884,27,235,71,19,2023-08-04
5885,19,66666,429,31,2024-10-15
5886,14,195,58,10,2023-08-10
5887,28,111,258,43,2025-03-01
5888,1,41,369,57,2023-12-02
5889,28,11,74,14,2023-06-02
5890,9,65,174,27,2022-05-11
5891,23,450,226,49,2024-10-30
5892,18,410,294,11,2025-09-21
5893,5,315,286,35,2023-06-16
5894,6,368,334,34,2023-11-18
5895,11,334,215,26,2025-10-08
5896,18,409,335,52,2023-03-27
5897,18,297,498,10,2024-01-08
5898,3,414,143,30,2022-11-09
5899,28,23,147,20,2024-05-06
5900,19,441,133,50,2024-05-29
5901,3,356,431,36,2024-12-25
5902,21,297,-433,20,2024-06-22
5903,30,32,108,57,2023-07-17
5904,13,48,167,40,2022-10-24
5905,13,284,105,40,2022-05-29
5906,18,315,381,13,2022-05-24
5907,14,139,411,35,2024-09-01
5908,25,399,428,10,2023-07-04
5909,28,227,496,39,2024-07-14
5910,4,438,110,24,2025-08-20
5911,5,230,148,31,2022-11-27
5912,2,66,140,49,2023-09-19
5913,4,264,293,25,2023-12-24
5914,8,403,254,42,2022-08-08
5915,1,406,150,31,2022-12-31
5916,18,284,69,34,2025-10-24
5917,28,250,369,57,2022-05-06
5918,20,412,103,24,2025-08-01
5919,12,40,433,18,2025-07-13
5920,16,123,442,21,2022-05-13
5921,6,199,71,12,2024-08-16
5922,1,170,491,44,2022-05-07
5923,21,111,375,44,2025-01-17
5924,26,75,433,33,2023-01-26
5925,27,405,427,11,2022-06-10
5926,28,48,82,21,2023-10-10
5927,10,370,255,40,2022-07-24
5928,25,202,262,40,2023-11-20
5929,5,68,-120,11,2023-10-12
5930,2,180,134,56,2024-12-17
5931,15,6,73,26,2023-01-06
5932,6,283,146,46,2024-11-07
5933,18,244,124,33,2022-01-31
5934,22,320,38,40,2024-03-14
5935,27,159,235,11,2023-10-12
5936,29,187,245,32,2024-12-25
5937,26,258,261,52,2022-10-08
5938,17,414,252,34,2022-03-02
5939,23,417,182,46,2023-02-22
5940,24,41,419,28,2022-04-14
5941,5,393,449,23,2024-10-27
5942,19,328,156,39,2024-10-29
5943,23,140,42,46,2025-03-26
5944,2,120,121,52,2025-10-08
5945,21,392,364,30,2022-03-06
5946,22,93,295,41,2024-01-13
5947,17,107,258,57,2025-02-12
5948,19,43,156,47,2025-10-22
5949,28,290,140,44,2024-01-09
5950,30,109,286,54,2023-09-08
5951,5,187,223,12,2022-05-03
5952,23,421,138,55,2024-01-22
5953,21,376,390,19,2025-11-14
5954,9,355,44,42,2024-03-31
5955,7,174,133,12,2023-11-10
5956,6,441,25,15,2023-03-24
5957,1,67,295,42,2025-07-28
5958,29,207,125,29,2025-07-24
5959,23,378,164,39,2022-10-16
5960,17,401,232,11,2022-01-08
5961,17,40,163,25,2022-05-07
5962,17,383,276,38,2022-02-25
5963,20,350,300,26,2022-05-09
5964,8,255,433,41,2025-06-18
5965,18,89,207,21,2022-03-08
5966,27,107,224,51,2023-03-24
5967,3,370,99,56,2024-07-24
5968,30,239,27,59,2022-01-04
5969,4,294,284,11,2022-03-09
5970,6,263,295,42,2022-05-15
5971,4,178,249,37,2024-03-20
5972,1,240,92,57,2025-08-17
5973,9,230,61,12,2025-06-28
5974,30,233,3,51,2025-01-18
5975,2,267,442,58,2024-03-20
5976,25,250,326,48,2024-07-20
5977,15,394,442,44,2025-11-03
5978,4,387,203,51,2023-09-19
5979,2,349,391,11,2022-02-05
5980,16,263,459,55,2025-12-31
5981,4,169,436,12,2022-03-21
5982,5,36,186,26,2024-02-20
5983,1,330,173,10,2025-03-10
5984,11,247,111,55,2024-10-26
5985,29,175,274,15,2023-07-21
5986,17,354,263,47,2022-05-06
5987,9,64,359,53,2023-03-16
5988,23,433,125,46,2023-12-24
5989,1,356,0,13,2023-02-05
5990,11,116,220,37,2025-04-05
5991,17,267,23,56,2022-06-09
5992,30,332,47,22,2024-01-21
5993,16,93,54,50,2024-10-25
5994,24,284,498,14,2025-11-07
5995,23,278,438,11,2024-10-09
5996,5,173,498,17,2022-04-05
5997,20,215,34,56,2025-02-10
5998,15,439,463,48,2022-01-11
5999,15,141,343,30,2022-11-07
6000,13,79,403,54,2022-03-15
6001,7,260,311,51,2025-03-16
6002,28,256,364,10,2025-07-18
6003,20,221,93,45,2023-08-01
6004,5,426,217,14,2023-04-21
6005,10,421,155,15,2024-10-08
6006,6,221,36,54,2023-03-04
6007,19,354,102,18,2023-12-07
6008,9,437,492,15,2025-12-03
6009,20,405,63,51,2024-01-20
6010,3,442,178,24,2023-12-31
6011,27,1,443,30,2023-07-30
6012,10,404,39,47,2023-12-31
6013,17,85,65,14,2024-11-27
6014,4,297,322,57,2024-10-12
6015,26,346,341,54,2022-02-10
6016,6,329,298,30,2024-11-28
6017,21,214,422,23,2022-08-01
6018,4,130,383,51,2025-09-20
6019,10,424,467,18,2025-09-13
6020,19,253,157,59,2023-07-11
6021,19,8,338,53,2024-11-12
6022,16,411,159,53,2023-04-04
6023,10,387,424,56,2025-03-30
6024,29,277,2,31,2024-03-07
6025,24,10,338,40,2023-12-02
6026,28,407,-478,48,2024-04-09
6027,30,185,406,52,2024-07-16
6028,14,106,92,10,2023-11-01
6029,17,431,191,49,2024-09-15
6030,3,90,29,29,2023-09-12
6031,26,97,328,57,2023-12-26
6032,8,439,37,53,2024-10-15
6033,30,395,394,30,2022-04-16
6034,26,178,447,40,2023-06-08
6035,19,61,57,31,2025-10-26
6036,17,358,355,29,2024-02-10
6037,30,444,482,28,2023-10-17
6038,21,32,353,11,2025-12-14
6039,17,153,124,11,2022-10-22
6040,26,272,30,33,2023-02-24
6041,30,250,317,41,2025-10-17
6042,26,417,102,22,2022-12-28
6043,11,325,294,38,2025-03-30
6044,19,177,473,37,2022-11-26
6045,26,237,362,32,2025-02-28
6046,7,401,467,60,2023-11-29
6047,3,46,135,40,2024-11-10
6048,6,286,50,26,2023-06-01
6049,18,429,444,54,2022-03-10
6050,30,363,33,48,2022-02-18
6051,23,128,417,24,2022-04-26
6052,13,137,68,11,2024-11-22
6053,14,264,163,22,2024-12-22
6054,15,389,322,19,2024-12-11
6055,19,159,-70,25,2025-04-10
6056,16,321,470,15,2023-06-15
6057,7,325,441,25,2024-01-07
6058,28,216,306,21,2022-11-02
6059,25,376,369,33,2024-06-22
6060,13,226,462,38,2022-08-26
6061,17,432,50,15,2024-02-13
6062,14,176,156,33,2025-08-26
6063,9,332,360,37,2025-12-27
6064,5,292,140,39,2022-04-15
6065,16,363,249,12,2025-05-19
6066,3,11,439,31,2023-05-23
6067,11,54,475,48,2025-02-12
6068,10,303,403,15,2025-11-06
6069,5,50,383,24,2023-06-18
6070,17,360,99,58,2024-11-04
6071,1,66666,446,43,2022-03-26
6072,29,288,485,50,2025-01-26
6073,30,330,444,52,2022-09-27
6074,25,49,68,15,2023-07-12
6075,22,248,199,33,2025-02-28
6076,28,127,81,54,2024-11-03
6077,1,56,474,49,2024-12-06
6078,13,39,283,22,2024-10-17
6079,21,288,231,32,2022-12-30
6080,7,51,416,34,2023-09-09
6081,5,218,55,58,2024-04-13
6082,7,302,432,44,2022-11-13
6083,2,406,343,27,2024-05-25
6084,18,217,50,10,2023-07-17
6085,24,28,248,28,2024-04-04
6086,15,345,415,13,2025-03-19
6087,7,30,195,56,2022-08-10
6088,24,44,68,59,2022-08-09
6089,14,134,488,46,2023-10-26
6090,20,114,233,27,2025-07-14
6091,9,399,59,43,2022-02-07
6092,23,197,392,46,2024-03-16
6093,30,229,8,15,2023-10-13
6094,1,334,-216,37,2024-03-10
6095,30,195,397,57,2025-08-13
6096,14,125,480,17,2023-01-07
6097,25,273,161,10,2023-08-28
6098,4,173,41,33,2025-02-06
6099,21,240,199,27,2023-04-16
6100,23,333,409,14,2025-03-04
6101,29,406,20,12,2025-02-22
6102,6,7,111,11,2025-06-01
6103,13,190,309,34,2023-07-07
6104,30,191,359,21,2023-03-19
6105,6,302,48,59,2025-06-23
6106,1,66666,262,38,2022-04-16
6107,22,26,67,47,2022-11-30
6108,21,316,157,38,2022-08-04
6109,28,234,274,53,2025-03-31
6110,28,340,229,28,2023-06-01
6111,17,193,485,10,2024-05-28
6112,4,201,97,15,2023-10-20
6113,12,415,437,54,2022-12-26
6114,15,324,270,27,2023-08-11
6115,3,17,108,38,2024-08-18
6116,19,301,202,36,2022-12-30
6117,30,315,256,14,2022-08-17
6118,19,67,455,21,2024-09-02
6119,1,93,144,33,2023-05-13
6120,7,114,331,24,2023-12-13
6121,26,413,230,44,2022-02-20
6122,8,420,222,18,2022-03-04
6123,3,423,369,44,2022-11-30
6124,26,239,8,53,2022-10-01
6125,6,42,365,60,2022-12-27
6126,26,405,14,17,2023-08-03
6127,27,287,421,54,2023-07-24
6128,13,125,7,31,2024-06-19
6129,6,115,-496,20,2022-07-06
6130,27,255,159,58,2022-11-25
6131,22,176,408,18,2025-01-06
6132,20,267,97,34,2024-08-19
6133,19,88,478,12,2023-06-01
6134,25,290,73,29,2024-05-07
6135,21,217,55,48,2024-10-14
6136,20,171,460,58,2022-12-26
6137,1,388,130,55,2025-10-11
6138,25,90,294,21,2024-12-27
6139,2,153,147,50,2025-12-19
6140,7,214,206,29,2022-12-02
6141,22,315,402,35,2022-07-28
6142,29,223,489,55,2022-05-28
6143,18,290,272,17,2024-01-30
6144,13,412,19,50,2023-10-28
6145,3,406,409,48,2025-12-10
6146,29,163,379,37,2025-07-20
6147,26,143,65,39,2024-10-29
6148,3,21,472,36,2022-12-09
6149,7,240,8,13,2022-09-07
6150,10,371,461,38,2024-11-14
6151,23,55,139,31,2024-01-14
6152,26,186,72,16,2022-10-09
6153,12,444,171,12,2022-01-28
6154,13,86,219,30,2025-03-30
6155,8,194,16,48,2024-07-11
6156,27,137,478,12,2025-12-20
6157,29,197,158,57,2025-05-02
6158,26,10,368,12,2023-07-10
6159,26,188,449,13,2024-11-23
6160,7,171,235,55,2023-05-06
6161,11,371,466,17,2024-04-27
6162,1,289,85,54,2025-09-17
6163,4,149,256,14,2024-03-30
6164,3,102,173,23,2025-12-01
6165,21,24,228,43,2024-12-18
6166,7,218,0,59,2023-11-22
6167,1,28,28,43,2025-04-20
6168,8,89,438,57,2022-05-13
6169,17,228,454,17,2025-10-07
6170,10,364,123,43,2022-09-14
6171,23,168,340,56,2025-03-13
6172,17,276,412,59,2023-08-20
6173,19,168,164,57,2025-03-29
6174,2,367,-420,46,2025-01-16
6175,6,131,69,53,2025-12-07
6176,2,76,394,32,2022-10-02
6177,25,275,76,17,2024-11-06
6178,2,278,420,25,2023-01-27
6179,29,329,231,41,2024-06-12
6180,21,134,411,52,2023-10-12
6181,12,288,59,36,2025-07-12
6182,16,182,66,52,2023-11-26
6183,23,295,361,55,2024-12-09
6184,29,151,48,11,2022-01-18
6185,28,237,227,37,2025-08-27
6186,3,174,233,45,2025-10-27
6187,11,249,291,32,2025-02-09
6188,16,246,360,57,2025-05-06
6189,15,79,260,13,2022-08-10
6190,21,8,63,45,2025-11-06
6191,13,364,472,16,2025-02-14
6192,10,204,472,35,2024-10-12
6193,7,317,324,44,2024-04-14
6194,14,399,131,25,2025-08-27
6195,25,272,31,17,2022-08-13
6196,21,193,489,55,2022-03-16
6197,24,242,282,30,2023-09-06
6198,16,36,450,17,2022-08-26
6199,28,429,343,13,2025-02-25
6200,21,164,92,39,2025-10-09
6201,4,27,92,39,2024-09-03
6202,18,192,327,47,2025-04-09
6203,9,182,451,38,2023-02-03
6204,12,404,94,60,2022-09-03
6205,4,249,426,12,2025-06-05
6206,4,289,42,22,2022-09-29
6207,20,222,54,23,2025-11-16
6208,5,24,49,23,2024-08-15
6209,5,438,451,12,2025-12-21
6210,4,281,117,40,2025-02-15
6211,13,342,389,12,2025-07-01
6212,5,4,373,20,2025-03-04
6213,14,265,495,54,2022-01-05
6214,3,158,398,41,2024-06-23
6215,8,209,448,21,2025-11-28
6216,26,314,239,55,2025-09-10
6217,25,129,414,42,2024-04-16
6218,29,78,133,39,2023-07-14
6219,13,92,194,43,2022-07-09
6220,21,137,337,19,2024-06-11
6221,12,189,45,53,2023-01-24
6222,24,371,461,45,2024-05-11
6223,15,355,324,60,2025-02-04
6224,7,390,60,53,2025-08-28
6225,8,404,304,60,2024-09-22
6226,3,312,142,36,2024-06-21
6227,10,438,107,11,2024-08-12
6228,15,359,176,11,2025-05-20
6229,6,48,238,24,2022-10-11
6230,19,196,499,53,2023-09-09
6231,28,376,291,35,2025-04-16
6232,1,342,51,48,2022-11-08
6233,12,262,114,46,2025-08-22
6234,14,378,249,40,2025-05-19
6235,8,307,226,59,2022-07-09
6236,29,66,12,43,2025-08-26
6237,29,70,128,50,2025-01-31
6238,6,45,213,38,2024-12-10
6239,20,236,488,17,2025-11-04
6240,8,97,222,41,2023-12-25
6241,20,201,12,20,2024-02-07
6242,16,342,9,28,2025-09-10
6243,16,178,320,43,2025-10-23
6244,29,68,448,57,2023-04-29
6245,13,404,251,53,2025-10-15
6246,10,411,214,12,2025-05-31
6247,16,5,49,12,2023-03-27
6248,1,246,324,57,2024-06-14
6249,8,131,70,24,2022-04-14
6250,17,121,331,23,2025-07-01
6251,4,125,125,43,2023-02-13
6252,16,151,193,52,2022-11-11
6253,21,334,58,27,2025-01-16
6254,8,358,182,19,2025-02-03
6255,6,405,340,21,2023-01-05
6256,8,211,182,26,2023-03-30
6257,18,7,408,32,2024-04-15
6258,19,361,284,55,2022-01-06
6259,22,431,411,32,2023-09-17
6260,7,155,284,47,2024-03-31
6261,21,105,338,43,2024-06-26
6262,29,255,298,60,2025-12-09
6263,9,311,334,29,2025-01-15
6264,2,362,251,15,2024-10-12
6265,21,25,-52,47,2024-10-03
6266,17,71,440,25,2024-12-29
6267,19,158,222,53,2022-01-15
6268,24,101,49,22,2023-05-27
6269,26,337,260,57,2022-01-09
6270,29,322,124,24,2022-09-23
6271,11,234,147,22,2022-07-01
6272,9,315,391,11,2024-06-15
6273,28,235,371,58,2025-10-19
6274,25,197,166,31,2024-11-05
6275,5,7,147,51,2025-02-13
6276,19,161,130,23,2025-05-12
6277,1,311,209,47,2022-10-31
6278,22,419,109,12,2024-05-11
6279,22,108,422,57,2022-10-04
6280,20,45,355,27,2022-04-19
6281,1,159,456,13,2023-02-10
6282,8,434,198,21,2023-07-24
6283,9,85,318,43,2024-11-18
6284,12,235,338,38,2024-08-27
6285,20,434,116,36,2024-03-05
6286,9,175,311,33,2024-10-21
6287,15,212,68,48,2022-02-24
6288,24,52,75,51,2025-04-23
6289,5,351,270,19,2025-02-05
6290,9,419,157,47,2025-11-19
6291,13,175,301,18,2023-08-04
6292,27,313,308,30,2022-08-16
6293,20,161,418,12,2024-01-31
6294,23,145,393,54,2022-02-12
6295,12,413,173,47,2025-03-10
6296,21,194,242,55,2024-07-13
6297,14,15,30,13,2023-09-21
6298,8,59,265,26,2023-02-27
6299,28,212,95,25,2025-11-02
6300,3,303,256,55,2022-11-20
6301,10,446,271,51,2024-07-21
6302,29,254,78,57,2024-01-23
6303,27,203,494,58,2024-10-16
6304,9,377,48,44,2023-03-29
6305,30,277,468,38,2024-05-09
6306,11,404,242,12,2024-09-11
6307,11,255,242,57,2024-01-26
6308,3,275,277,39,2025-03-16
6309,21,320,275,14,2023-11-24
6310,19,378,202,36,2022-03-19
6311,1,434,182,56,2022-09-30
6312,14,189,125,39,2025-10-20
6313,19,60,407,59,2025-01-11
6314,8,215,170,53,2025-03-04
6315,23,7,10,58,2023-10-28
6316,26,208,488,50,2023-04-24
6317,14,294,450,38,2024-06-13
6318,15,437,208,48,2024-04-12
6319,2,251,184,35,2025-02-12
6320,8,414,189,24,2025-04-18
6321,19,315,126,50,2023-10-29
6322,25,88,366,49,2023-02-13
6323,20,67,-244,58,2025-07-31
6324,12,442,288,49,2025-05-29
6325,12,275,1,12,2023-05-10
6326,14,58,390,25,2022-04-01
6327,9,46,289,21,2025-01-15
6328,29,173,408,16,2023-09-22
6329,26,204,262,24,2024-04-01
6330,13,336,428,34,2022-12-23
6331,17,254,385,19,2024-02-21
