ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount
2220,5674,2024-12-14,Damaged,550.65
2221,49600,2025-01-05,Late Delivery,881.09
2222,33642,2024-03-27,Changed Mind,838.57
2223,40660,2025-01-10,Faulty Product,371.51
2224,1226,2024-10-05,Wrong Item,1442.72
2225,27921,2024-07-19,Late Delivery,845.61
2226,36334,2024-12-11,Late Delivery,68.66
2227,40087,2023-08-21,Wrong Item,782.48
2228,46637,2023-12-16,Damaged,854.4
2229,40065,2022-12-28,Faulty Product,1649.9
2230,29079,2022-11-27,Wrong Item,199.04
2231,31596,2022-05-14,Wrong Item,1050.71
2232,2911,2024-09-30,Faulty Product,1076.47
2233,47306,2023-08-03,Late Delivery,134.39
2234,33834,2025-08-24,Wrong Item,626.08
2235,32494,2024-12-10,Changed Mind,274.75
2236,19985,2025-12-26,Wrong Item,537.22
2237,14039,2025-08-20,Changed Mind,1114.74
2238,31658,2024-08-01,Faulty Product,281.84
2239,21229,2024-07-31,Wrong Item,545.9
2240,164,2023-12-15,Damaged,1098.21
2241,24739,2024-03-13,Faulty Product,452.21
2242,24299,2022-07-19,Damaged,441.37
2243,9519,2023-10-20,Changed Mind,1296.07
2244,29538,2025-08-09,Faulty Product,911.22
2245,21422,2023-11-01,Damaged,770.53
2246,43336,2022-01-31,Wrong Item,1103.6
2247,30371,2022-12-30,Changed Mind,1254.13
2248,4010,2025-09-11,Damaged,867.75
2249,32393,2023-12-21,Faulty Product,1329.1
2250,7025,2025-12-14,Faulty Product,676.28
2251,22312,2022-06-21,Late Delivery,882.86
2252,3609,2023-04-13,Damaged,442.2
2253,20165,2023-12-24,Wrong Item,839.57
2254,10155,2024-07-19,Damaged,174.17
2255,43579,2025-10-20,Faulty Product,216.56
2256,6929,2025-09-07,Damaged,823.84
2257,36880,2022-01-25,Wrong Item,225.07
2258,44294,2023-10-04,Late Delivery,320.42
2259,7017,2025-12-18,Wrong Item,769.36
2260,8770,2025-08-09,Changed Mind,812.01
2261,27929,2024-03-31,Late Delivery,857.65
2262,21594,2023-12-24,Late Delivery,60.66
2263,2179,2022-10-14,Changed Mind,570.23
2264,7429,2025-11-20,Faulty Product,1391.6
2265,47995,2022-12-27,Wrong Item,227.64
2266,22452,2025-12-13,Damaged,410.6
2267,26315,2023-02-28,Damaged,1663.47
2268,28717,2024-11-12,Faulty Product,439.19
2269,49951,2025-12-18,Faulty Product,1045.73
2270,42296,2023-12-04,Late Delivery,969.18
2271,10658,2022-09-03,Wrong Item,357.41
2272,36448,2024-06-04,Faulty Product,1246.42
2273,21250,2025-09-26,Damaged,741.66
2274,20578,2025-08-20,Faulty Product,451.24
2275,7099,2024-09-16,Changed Mind,1304.91
2276,11377,2022-03-23,Late Delivery,1468.55
2277,4138,2025-12-11,Late Delivery,857.22
2278,39478,2024-11-08,Wrong Item,260.49
2279,15242,2025-09-28,Faulty Product,974.29
2280,19238,2024-12-26,Faulty Product,518.16
2281,7359,2022-08-21,Damaged,1010.44
2282,39310,2024-02-26,Damaged,1017.59
2283,37102,2022-09-28,Wrong Item,350.69
2284,32603,2022-12-24,Faulty Product,432.81
2285,14889,2025-07-29,Wrong Item,1308.34
2286,4041,2023-06-29,Damaged,1021.63
2287,35357,2024-08-22,Faulty Product,1167.11
2288,35790,2022-07-09,Faulty Product,974.98
2289,23993,2025-09-10,Wrong Item,221.09
2290,16242,2023-07-09,Wrong Item,728.82
2291,39407,2023-01-20,Late Delivery,819.84
2292,24963,2024-07-18,Late Delivery,1518.06
2293,9553,2025-05-23,Faulty Product,1290.81
2294,3111,2025-06-22,Damaged,958.38
2295,38208,2024-11-03,Wrong Item,352.48
2296,53,2024-08-27,Faulty Product,1604.02
2297,43855,2025-10-18,Damaged,810.47
2298,35708,2023-12-02,Late Delivery,362.44
2299,11968,2022-06-04,Damaged,1508.56
2300,5510,2023-10-05,Changed Mind,635.62
2301,13059,2024-12-03,Changed Mind,1017.17
2302,24179,2024-03-31,Wrong Item,1238.86
2303,8335,2022-05-25,Faulty Product,554.02
2304,44274,2025-12-14,Late Delivery,388.14
2305,34774,2024-08-14,Faulty Product,254.48
2306,444444,2022-07-31,Faulty Product,1509.09
2307,29624,2022-04-21,Faulty Product,382.15
2308,29554,2023-03-27,Changed Mind,302.83
2309,43,2024-09-19,Wrong Item,702.77
2310,32805,2025-04-17,Changed Mind,1324.47
2311,48835,2022-08-08,Damaged,756.51
2312,32026,2023-12-05,Late Delivery,249.33
2313,47939,2025-12-15,Damaged,264.77
2314,4864,2022-07-03,Late Delivery,366.59
2315,426,2025-12-02,Wrong Item,416.6
2316,10428,2025-10-23,Changed Mind,1416.28
2317,49548,2024-03-11,Changed Mind,838.8
2318,10988,2025-10-11,Damaged,1653.48
2319,13171,2025-06-25,Late Delivery,1369.72
2320,44764,2022-09-18,Late Delivery,522.53
2321,29868,2025-12-19,Faulty Product,1065.94
2322,47720,2024-10-01,Changed Mind,1577.27
2323,12909,2022-01-27,Changed Mind,744.05
2324,10235,2023-08-22,Late Delivery,374.9
2325,22406,2025-07-03,Faulty Product,872.09
2326,49257,2023-11-17,Changed Mind,500.11
2327,45946,2024-07-12,Late Delivery,1215.26
2328,40376,2024-12-23,Changed Mind,364.75
2329,19319,2023-04-05,Changed Mind,1431.75
2330,27387,2022-12-06,Wrong Item,206.07
2331,13179,2023-07-04,Changed Mind,935.85
2332,42946,2024-01-02,Damaged,1256.27
2333,22930,2025-03-26,Damaged,216.53
2334,21381,2022-09-26,Damaged,788.06
2335,48982,2023-09-01,Late Delivery,419.93
2336,21718,2025-10-30,Wrong Item,729.41
2337,45311,2025-08-15,Faulty Product,27.87
2338,5224,2022-03-25,Changed Mind,874.62
2339,4742,2024-06-18,Changed Mind,450.8
2340,40370,2023-01-08,Wrong Item,932.42
2341,2964,2025-01-24,Changed Mind,992.61
2342,33326,2024-07-20,Damaged,461.16
2343,24588,2022-08-14,Damaged,515.38
2344,15353,2025-12-02,Damaged,517.58
2345,34351,2025-09-22,Faulty Product,688.92
2346,489,2023-03-26,Faulty Product,606.69
2347,40666,2022-08-05,Wrong Item,507.69
2348,16282,2023-10-04,Changed Mind,76.1
2349,43453,2023-08-23,Changed Mind,193.99
2350,28576,2023-08-27,Late Delivery,816.99
2351,28235,2025-01-20,Late Delivery,321.03
2352,427,2022-05-02,Late Delivery,1764.87
2353,19464,2025-10-19,Damaged,826.86
2354,49762,2022-07-23,Faulty Product,926.22
2355,5817,2024-10-30,Changed Mind,456.46
2356,3133,2022-09-25,Wrong Item,375.31
2357,39031,2023-11-28,Wrong Item,1054.89
2358,38465,2024-12-03,Faulty Product,760.08
2359,38177,2022-08-15,Faulty Product,892.99
2360,39487,2025-12-18,Faulty Product,329.42
2361,47325,2024-11-09,Faulty Product,317.7
2362,37634,2025-10-26,Faulty Product,465.39
2363,9843,2024-12-06,Changed Mind,636.27
2364,48539,2024-07-16,Faulty Product,408.26
2365,26170,2024-03-21,Faulty Product,1527.9
2366,22705,2025-05-30,Late Delivery,58.6
2367,14121,2022-08-21,Changed Mind,1264.73
2368,46349,2024-08-24,Damaged,1602.0
2369,44494,2022-03-22,Faulty Product,215.07
2370,43501,2024-10-04,Damaged,796.65
2371,30287,2024-12-12,Late Delivery,572.34
2372,48976,2025-02-08,Late Delivery,1089.28
2373,1372,2025-01-28,Late Delivery,299.26
2374,8177,2025-06-16,Wrong Item,516.59
2375,26947,2024-04-22,Wrong Item,254.69
2376,28030,2025-04-09,Changed Mind,897.57
2377,33579,2024-11-14,Damaged,1102.8
2378,42483,2025-01-07,Wrong Item,995.9
2379,32644,2023-03-27,Late Delivery,757.79
2380,17291,2023-09-24,Changed Mind,692.59
2381,785,2025-07-16,Wrong Item,596.54
2382,7797,2024-09-16,Damaged,562.1
2383,47031,2022-06-14,Wrong Item,167.31
2384,16689,2025-03-08,Wrong Item,1037.31
2385,36522,2023-05-01,Wrong Item,592.87
2386,31496,2025-09-15,Damaged,913.27
2387,18792,2023-12-08,Faulty Product,1555.99
2388,30791,2024-04-09,Wrong Item,434.03
2389,638,2023-02-07,Faulty Product,311.13
2390,12207,2023-12-17,Wrong Item,46.47
2391,13855,2025-11-13,Late Delivery,857.21
2392,13236,2025-12-18,Late Delivery,394.0
2393,6042,2024-11-26,Changed Mind,919.08
2394,39193,2023-08-20,Wrong Item,191.05
2395,46494,2023-11-10,Wrong Item,370.38
2396,16860,2022-12-21,Faulty Product,1275.14
2397,42588,2024-09-07,Faulty Product,832.5
2398,44128,2023-12-04,Late Delivery,692.32
2399,21047,2025-06-20,Changed Mind,266.25
2400,10224,2023-11-25,Changed Mind,1165.29
2401,45322,2024-09-10,Wrong Item,803.9
2402,31408,2023-01-07,Changed Mind,202.38
2403,46628,2022-03-16,Damaged,1037.37
2404,35352,2023-09-02,Damaged,986.95
2405,7388,2023-01-30,Faulty Product,730.2
2406,36804,2025-12-09,Damaged,375.96
2407,28794,2024-08-03,Changed Mind,1231.95
2408,11635,2024-06-04,Wrong Item,800.91
2409,39134,2025-12-02,Damaged,737.91
2410,15839,2025-12-17,Wrong Item,806.16
2411,10617,2024-11-27,Wrong Item,1153.92
2412,27593,2023-03-13,Wrong Item,372.4
2413,11030,2022-12-07,Changed Mind,798.06
2414,1645,2025-12-18,Damaged,642.66
2415,34656,2024-08-08,Late Delivery,115.33
2416,21342,2022-09-23,Late Delivery,1442.21
2417,35868,2022-11-26,Damaged,604.76
2418,33140,2022-09-07,Changed Mind,990.19
2419,2464,2023-01-06,Wrong Item,1109.28
2420,22369,2025-09-24,Late Delivery,472.95
2421,4837,2022-03-19,Wrong Item,965.45
2422,40165,2023-10-08,Damaged,727.7
2423,6166,2025-04-06,Changed Mind,205.99
2424,38244,2022-08-27,Wrong Item,177.54
2425,48326,2023-04-02,Faulty Product,1135.28
2426,18866,2024-05-21,Changed Mind,309.46
2427,13632,2023-08-11,Late Delivery,562.14
2428,44894,2022-07-19,Wrong Item,276.76
2429,7754,2022-11-21,Late Delivery,623.83
2430,15195,2022-07-18,Wrong Item,109.94
2431,32843,2025-09-16,Changed Mind,348.96
2432,17610,2024-05-20,Faulty Product,700.56
2433,79,2023-06-25,Wrong Item,1418.34
2434,2737,2025-03-17,Wrong Item,564.85
2435,35397,2022-12-14,Late Delivery,306.63
2436,47064,2025-09-13,Faulty Product,703.17
2437,38755,2025-09-28,Damaged,729.76
2438,29090,2025-02-19,Damaged,324.27
2439,8157,2025-12-09,Wrong Item,1272.76
2440,31166,2025-10-29,Wrong Item,255.89
2441,21651,2025-07-25,Changed Mind,930.35
2442,30333,2025-06-28,Faulty Product,220.97
2443,37695,2023-04-02,Late Delivery,1724.79
2444,44278,2023-12-16,Late Delivery,798.66
2445,8686,2022-12-10,Changed Mind,195.85
2446,1751,2022-06-09,Faulty Product,420.22
2447,14676,2025-03-07,Wrong Item,891.92
2448,46281,2025-05-11,Changed Mind,703.91
2449,30776,2023-09-17,Changed Mind,676.21
2450,38990,2023-12-12,Damaged,771.18
2451,11907,2025-12-20,Wrong Item,542.47
2452,26325,2024-11-29,Wrong Item,518.31
2453,47664,2022-12-27,Late Delivery,414.05
2454,15238,2024-11-23,Faulty Product,424.53
2455,13253,2024-09-23,Wrong Item,951.32
2456,25958,2025-09-20,Changed Mind,860.18
2457,15344,2024-08-21,Changed Mind,364.49
2458,41106,2022-03-05,Changed Mind,792.72
2459,11443,2022-09-27,Damaged,694.04
2460,36029,2023-09-02,Wrong Item,346.57
2461,7230,2022-07-18,Wrong Item,594.95
2462,11572,2024-08-19,Wrong Item,195.66
2463,26860,2025-09-22,Wrong Item,1076.95
2464,11910,2025-05-24,Late Delivery,10.8
2465,14554,2022-12-14,Wrong Item,551.66
2466,16482,2025-09-27,Changed Mind,1563.97
2467,19606,2023-12-13,Changed Mind,740.65
2468,13051,2024-04-15,Late Delivery,954.42
2469,24425,2022-12-25,Wrong Item,182.46
2470,14675,2025-11-20,Late Delivery,256.19
2471,29438,2023-05-26,Changed Mind,214.31
2472,29099,2022-03-19,Faulty Product,172.24
2473,25639,2022-08-05,Late Delivery,421.29
2474,4045,2022-06-14,Changed Mind,477.97
2475,33778,2022-12-02,Damaged,468.13
2476,42140,2023-08-08,Damaged,777.15
2477,46123,2022-04-17,Damaged,713.03
2478,48339,2023-05-12,Late Delivery,188.51
2479,37239,2023-03-26,Late Delivery,989.56
2480,24408,2024-09-02,Late Delivery,578.59
2481,16131,2023-03-23,Faulty Product,827.02
2482,25724,2025-03-15,Damaged,391.35
2483,6109,2024-12-04,Damaged,1253.11
2484,29990,2022-10-27,Late Delivery,234.96
2485,33040,2023-06-28,Faulty Product,1076.58
2486,33460,2024-12-28,Late Delivery,530.96
2487,16794,2022-09-21,Wrong Item,573.66
2488,11339,2023-09-25,Wrong Item,493.08
2489,29583,2022-05-28,Faulty Product,900.53
2490,22041,2023-10-25,Wrong Item,1797.81
2491,18861,2022-10-06,Wrong Item,531.69
2492,19709,2022-11-11,Wrong Item,714.18
2493,39966,2025-12-11,Wrong Item,795.54
2494,22714,2024-09-21,Wrong Item,1489.16
2495,11064,2024-01-28,Damaged,633.47
2496,24095,2024-06-30,Faulty Product,445.11
2497,42536,2023-09-21,Damaged,1000.47
2498,11086,2023-09-26,Faulty Product,434.63
2499,40540,2023-08-19,Changed Mind,1158.89
2500,22578,2025-07-20,Damaged,860.17
2501,24826,2024-07-22,Wrong Item,61.35
2502,43678,2022-08-05,Late Delivery,1183.76
2503,31238,2025-02-13,Damaged,687.27
2504,30142,2025-11-08,Wrong Item,773.15
2505,323,2023-08-10,Wrong Item,1201.15
2506,16157,2025-10-01,Damaged,671.73
2507,6238,2024-06-27,Late Delivery,1159.76
2508,4335,2024-07-16,Wrong Item,821.39
2509,25471,2025-12-03,Changed Mind,1308.35
2510,4971,2022-06-29,Faulty Product,193.03
2511,40701,2022-08-24,Wrong Item,1746.22
2512,25172,2023-11-29,Damaged,190.55
2513,39965,2023-07-26,Changed Mind,175.75
2514,2665,2024-06-26,Wrong Item,1184.94
2515,16815,2023-04-27,Changed Mind,1490.66
2516,22264,2022-12-11,Faulty Product,240.41
2517,44705,2024-07-04,Damaged,722.83
2518,47650,2023-12-05,Late Delivery,229.73
2519,47011,2024-12-08,Faulty Product,422.85
2520,31348,2023-07-06,Changed Mind,1247.75
2521,48153,2024-08-29,Late Delivery,267.12
2522,35603,2024-08-03,Wrong Item,176.33
2523,30870,2023-03-31,Wrong Item,583.66
2524,3011,2025-02-21,Wrong Item,1292.83
2525,18463,2023-01-15,Damaged,819.49
2526,34378,2023-12-17,Damaged,696.2
2527,30104,2025-12-11,Changed Mind,692.08
2528,7405,2024-09-26,Damaged,1194.74
2529,8269,2025-09-26,Damaged,536.52
2530,10741,2022-01-19,Changed Mind,778.36
2531,21507,2023-07-22,Late Delivery,575.49
2532,43320,2025-09-17,Changed Mind,1143.2
2533,34034,2023-07-13,Changed Mind,107.51
2534,31799,2025-03-28,Damaged,755.86
2535,19869,2025-06-13,Changed Mind,196.34
2536,9986,2022-03-12,Faulty Product,486.7
2537,19273,2025-09-08,Damaged,551.64
2538,14314,2024-08-24,Damaged,1140.99
2539,4751,2023-03-11,Changed Mind,288.76
2540,19798,2023-02-23,Late Delivery,309.74
2541,12002,2024-02-08,Changed Mind,833.84
2542,26838,2022-07-17,Wrong Item,223.18
2543,38221,2022-10-25,Faulty Product,39.99
2544,15360,2023-07-21,Damaged,453.03
2545,36843,2024-07-21,Changed Mind,868.57
2546,44099,2023-02-14,Late Delivery,251.42
2547,41867,2025-07-18,Damaged,1519.21
2548,29508,2025-08-30,Wrong Item,806.67
2549,21017,2022-08-02,Wrong Item,764.95
2550,48308,2024-08-28,Damaged,1574.03
2551,39659,2024-11-22,Late Delivery,614.34
2552,25533,2025-12-07,Wrong Item,292.94
2553,43811,2025-01-21,Wrong Item,1052.33
2554,4668,2024-05-30,Changed Mind,332.57
2555,13197,2025-08-20,Damaged,1351.98
2556,3186,2022-06-04,Changed Mind,1292.85
2557,8941,2025-07-28,Wrong Item,1173.01
2558,41308,2025-02-17,Faulty Product,720.45
2559,39827,2023-04-24,Damaged,965.71
2560,38938,2022-03-24,Late Delivery,419.76
2561,25656,2023-12-28,Faulty Product,319.15
2562,37859,2022-07-04,Late Delivery,1045.07
2563,32628,2025-07-31,Late Delivery,1093.11
2564,6879,2023-06-30,Wrong Item,348.5
2565,49953,2024-12-11,Changed Mind,158.17
2566,10941,2023-07-22,Wrong Item,659.25
2567,41739,2025-05-31,Wrong Item,571.59
2568,29163,2025-07-05,Wrong Item,457.96
2569,6055,2023-04-14,Changed Mind,830.02
2570,46006,2022-05-10,Changed Mind,1467.88
2571,2136,2024-12-10,Wrong Item,1519.39
2572,28868,2022-08-10,Changed Mind,1134.99
2573,19046,2023-03-23,Wrong Item,764.43
2574,29154,2024-03-01,Late Delivery,267.98
2575,12403,2024-07-26,Late Delivery,984.87
2576,6530,2022-06-20,Faulty Product,726.98
2577,26854,2025-09-26,Damaged,435.6
2578,23662,2023-10-03,Wrong Item,99.55
2579,49905,2024-09-28,Faulty Product,306.26
2580,5664,2023-09-11,Changed Mind,238.25
2581,30211,2024-11-04,Damaged,1372.17
2582,2373,2023-05-12,Damaged,797.33
2583,3719,2023-08-18,Wrong Item,639.45
2584,49305,2023-09-29,Damaged,711.57
2585,9538,2022-08-18,Late Delivery,528.36
2586,7445,2024-05-08,Damaged,679.56
2587,11741,2023-04-07,Damaged,269.35
2588,2383,2023-12-05,Damaged,340.59
2589,13147,2022-11-26,Changed Mind,818.99
2590,41756,2023-03-27,Faulty Product,496.14
2591,46825,2024-02-05,Changed Mind,883.62
2592,2575,2026-01-08,Late Delivery,544.54
2593,25404,2022-07-29,Faulty Product,918.81
2594,44354,2023-06-28,Late Delivery,238.41
2595,17069,2025-06-21,Changed Mind,641.15
2596,43504,2024-09-23,Damaged,636.59
2597,6703,2025-07-19,Changed Mind,948.74
2598,775,2022-08-21,Damaged,1125.79
2599,33936,2023-06-28,Changed Mind,9.03
2600,44015,2024-12-30,Changed Mind,679.62
2601,14382,2023-03-23,Wrong Item,864.06
2602,5539,2025-07-30,Changed Mind,1503.93
2603,27741,2022-05-12,Faulty Product,532.53
2604,47933,2025-06-26,Faulty Product,125.52
2605,28730,2023-12-02,Wrong Item,35.38
2606,44666,2022-06-12,Damaged,1415.54
2607,1764,2025-11-11,Changed Mind,427.57
2608,11861,2023-08-31,Damaged,186.08
2609,37672,2025-07-04,Wrong Item,643.45
2610,42873,2022-10-22,Damaged,1171.13
2611,30642,2025-06-06,Changed Mind,706.52
2612,11301,2022-10-31,Damaged,1563.16
2613,25474,2024-12-30,Faulty Product,387.52
2614,40681,2025-03-09,Late Delivery,883.89
2615,38754,2022-09-16,Damaged,887.92
2616,13644,2023-05-07,Faulty Product,469.78
2617,33988,2024-06-20,Late Delivery,99.86
2618,43925,2023-06-04,Late Delivery,545.0
2619,27971,2022-05-10,Faulty Product,352.43
2620,13201,2024-04-09,Faulty Product,595.74
2621,7694,2024-06-29,Damaged,186.28
2622,10778,2024-05-04,Late Delivery,537.84
2623,14972,2024-04-07,Changed Mind,767.9
2624,3630,2025-07-13,Changed Mind,641.52
2625,19977,2022-12-30,Late Delivery,56.36
2626,30647,2024-10-05,Faulty Product,1486.08
2627,23496,2024-12-24,Damaged,1086.99
2628,27018,2024-12-02,Changed Mind,37.75
2629,48879,2023-08-22,Changed Mind,1340.26
2630,8133,2022-04-26,Faulty Product,381.78
2631,14062,2024-07-15,Wrong Item,1328.01
2632,37927,2023-06-17,Faulty Product,696.55
2633,26792,2023-05-30,Faulty Product,96.99
2634,18331,2024-01-01,Damaged,1440.6
2635,10716,2022-06-30,Faulty Product,1072.42
2636,15636,2024-06-02,Late Delivery,779.44
2637,49774,2024-10-31,Damaged,731.64
2638,38397,2023-11-28,Changed Mind,104.22
2639,8423,2023-11-19,Wrong Item,741.32
2640,3720,2022-12-14,Faulty Product,788.95
2641,45919,2024-05-26,Changed Mind,342.27
2642,36524,2023-11-03,Wrong Item,986.84
2643,30043,2022-11-25,Late Delivery,1264.54
2644,40517,2025-12-13,Wrong Item,1003.02
2645,19529,2025-06-20,Changed Mind,401.69
2646,23779,2024-12-24,Damaged,694.5
2647,46843,2024-06-14,Wrong Item,861.63
2648,30569,2024-03-27,Changed Mind,484.99
2649,30870,2023-04-04,Late Delivery,580.32
2650,27928,2024-07-06,Damaged,932.19
2651,46736,2022-03-03,Wrong Item,978.94
2652,39912,2023-08-18,Wrong Item,772.83
2653,18432,2025-10-28,Wrong Item,572.36
2654,35722,2023-06-09,Wrong Item,1193.7
2655,30748,2022-05-09,Changed Mind,260.1
2656,20379,2022-04-30,Wrong Item,534.25
2657,17404,2024-09-01,Changed Mind,111.28
2658,39850,2024-06-19,Wrong Item,1434.26
2659,42717,2025-01-07,Late Delivery,216.06
2660,6012,2024-05-08,Damaged,1145.37
2661,23739,2022-09-04,Faulty Product,292.45
2662,32524,2022-07-12,Changed Mind,1178.82
2663,3415,2025-06-03,Damaged,401.06
2664,6163,2025-08-05,Damaged,622.21
2665,42495,2022-04-16,Changed Mind,1349.42
2666,30631,2022-02-28,Changed Mind,860.47
2667,628,2022-04-07,Damaged,366.19
2668,33121,2023-06-17,Late Delivery,71.8
2669,26618,2024-09-19,Damaged,327.31
2670,35262,2023-01-16,Damaged,512.69
2671,13308,2025-12-16,Wrong Item,555.15
2672,13564,2023-07-13,Wrong Item,951.35
2673,21141,2025-12-21,Late Delivery,715.53
2674,11481,2025-07-03,Late Delivery,868.11
2675,33747,2022-09-08,Wrong Item,326.0
2676,45322,2024-09-02,Changed Mind,358.55
2677,21661,2022-03-28,Late Delivery,147.75
2678,5130,2025-10-04,Wrong Item,1161.11
2679,18160,2023-01-07,Damaged,760.07
2680,33500,2022-01-24,Faulty Product,391.39
2681,46232,2023-06-27,Damaged,708.79
2682,35417,2022-11-17,Changed Mind,676.99
2683,4217,2025-07-23,Faulty Product,1363.24
2684,40717,2022-07-22,Late Delivery,459.93
2685,11680,2022-07-27,Changed Mind,673.95
2686,48694,2024-01-28,Faulty Product,863.22
2687,31843,2022-07-31,Damaged,303.39
2688,40753,2022-06-09,Damaged,1531.6
2689,26215,2022-10-05,Late Delivery,171.81
2690,24574,2024-01-08,Wrong Item,860.22
2691,39631,2025-08-18,Changed Mind,219.97
2692,29430,2024-03-18,Damaged,839.99
2693,24759,2025-12-13,Faulty Product,843.25
2694,38275,2022-02-02,Wrong Item,213.69
2695,33533,2023-09-24,Late Delivery,1390.94
2696,27001,2022-04-18,Faulty Product,22.6
2697,23834,2022-04-15,Faulty Product,423.96
2698,21710,2025-05-19,Faulty Product,1584.74
2699,17933,2025-11-18,Changed Mind,328.82
2700,27301,2022-12-08,Wrong Item,492.12
2701,41965,2024-04-10,Damaged,58.95
2702,23866,2022-05-27,Damaged,577.21
2703,24330,2024-04-27,Faulty Product,1287.01
2704,8778,2023-09-17,Wrong Item,1530.85
2705,42736,2022-05-24,Wrong Item,972.96
2706,38380,2024-01-22,Wrong Item,578.66
2707,16392,2024-11-18,Faulty Product,158.99
2708,10642,2025-06-16,Faulty Product,1028.91
2709,33949,2025-06-11,Damaged,282.28
2710,5128,2023-08-21,Changed Mind,236.28
2711,24539,2025-10-20,Damaged,1380.52
2712,24063,2023-11-23,Changed Mind,1175.59
2713,25245,2024-05-18,Faulty Product,447.55
2714,47282,2025-07-31,Faulty Product,219.84
2715,13206,2025-03-15,Changed Mind,221.24
2716,29650,2022-03-07,Faulty Product,646.04
2717,28764,2022-08-11,Damaged,423.71
2718,47672,2024-07-14,Changed Mind,302.17
2719,45672,2022-06-10,Late Delivery,895.11
2720,3798,2022-04-01,Changed Mind,1121.39
2721,3423,2023-11-21,Damaged,723.37
2722,1977,2024-07-22,Wrong Item,817.19
2723,45467,2023-05-11,Damaged,1092.95
2724,16026,2022-07-06,Late Delivery,213.29
2725,16988,2025-05-04,Late Delivery,824.4
2726,24572,2024-02-29,Damaged,603.51
2727,5537,2022-11-04,Faulty Product,107.61
2728,6002,2024-05-09,Late Delivery,909.66
2729,15265,2025-09-12,Late Delivery,926.78
2730,14767,2023-01-05,Late Delivery,877.84
2731,14863,2025-12-05,Damaged,1490.24
