ShipmentID,OrderID,Carrier,ShipDate,DeliveryDate,ShippingCost
6824,24114,UPS,2024-10-23,2024-10-24,24.52
6825,10258,UPS,2023-05-13,2023-05-20,9.93
6826,48918,DHL,2025-08-23,2025-08-28,14.35
6827,38348,Evri,2023-09-18,2023-09-19,19.12
6828,10181,DHL,2025-12-07,2025-12-14,13.37
6829,17267,DHL,2022-12-14,2022-12-16,11.54
6830,17392,UPS,2022-12-30,2023-01-03,20.62
6831,2298,DPD,2024-09-15,2024-09-22,9.90
6832,42804,DPD,2022-12-14,2022-12-16,16.00
6833,43123,Evri,2025-12-09,2025-12-15,15.66
6834,9476,Evri,2025-03-29,2025-03-31,6.87
6835,30408,"Royal Mail",2025-12-12,2025-12-13,6.07
6836,27218,DPD,2024-05-28,2024-05-29,9.96
6837,12319,DPD,2025-05-26,2025-06-02,20.22
6838,30681,DHL,2024-08-04,2024-08-11,8.94
6839,46425,DPD,2022-09-20,2022-09-24,18.55
6840,28207,UPS,2022-06-23,2022-06-27,14.18
6841,21158,UPS,2025-11-03,2025-11-08,14.32
6842,247,DPD,2023-05-13,2023-05-18,6.35
6843,7535,UPS,2025-02-03,2025-02-10,14.07
6844,13162,"Royal Mail",2022-08-13,2022-08-19,16.85
6845,47980,UPS,2023-09-24,2023-09-30,4.03
6846,31112,UPS,2022-12-30,2023-01-02,19.76
6847,20343,DHL,2024-12-21,2024-12-22,23.64
6848,36017,Evri,2022-12-13,2022-12-14,3.48
6849,3798,DHL,2022-03-22,2022-03-23,7.38
6850,47455,"Royal Mail",2022-03-24,2022-03-27,8.66
6851,48258,DHL,2024-05-13,2024-05-17,8.52
6852,13977,DPD,2022-07-01,2022-07-08,11.07
6853,2425,DPD,2024-08-03,2024-08-07,11.88
6854,39189,"Royal Mail",2022-05-23,2022-05-26,4.39
6855,48877,UPS,2024-04-07,2024-04-14,17.24
6856,15574,"Royal Mail",2024-07-20,2024-07-21,24.91
6857,1321,"Royal Mail",2024-03-19,2024-03-26,15.34
6858,15107,UPS,2022-06-22,2022-06-28,4.69
6859,46891,Evri,2025-05-21,2025-05-24,17.79
6860,33890,"Royal Mail",2025-10-28,2025-10-29,7.82
6861,47498,DPD,2025-02-13,2025-02-19,20.95
6862,15845,DPD,2025-10-11,2025-10-16,10.95
6863,299,DHL,2022-11-30,2022-12-07,8.91
6864,48988,"Royal Mail",2025-09-03,2025-09-07,18.25
6865,39804,DHL,2023-09-24,2023-09-30,9.82
6866,40015,DPD,2024-07-16,2024-07-17,19.58
6867,40616,Evri,2024-07-13,2024-07-18,3.35
6868,40488,Evri,2025-07-05,2025-07-10,4.40
6869,46772,UPS,2022-08-25,2022-08-26,8.39
6870,31339,DHL,2023-09-30,2023-10-06,16.76
6871,6810,DPD,2022-07-21,2022-07-24,19.36
6872,10462,Evri,2025-05-08,2025-05-12,11.69
6873,39429,DHL,2024-07-16,2024-07-18,21.81
6874,1876,"Royal Mail",2025-11-29,2025-12-03,21.02
6875,22,DHL,2025-11-23,2025-11-30,24.31
6876,1020,DPD,2023-01-05,2023-01-10,20.79
6877,41128,DHL,2023-07-30,2023-08-02,9.55
6878,30675,Evri,2022-12-05,2022-12-07,12.70
6879,33862,DHL,2025-11-23,2025-11-30,7.85
6880,45720,DPD,2025-06-04,2025-06-10,15.98
6881,17311,UPS,2023-01-29,2023-02-05,24.89
6882,25710,DHL,2023-08-23,2023-08-30,11.59
6883,37932,DPD,2022-03-17,2022-03-20,18.64
6884,NULL,DPD,2025-10-08,2025-10-15,16.14
6885,33698,UPS,2025-11-28,2025-12-03,16.60
6886,31261,"Royal Mail",2024-08-01,2024-08-08,8.26
6887,47209,DPD,2024-06-23,2024-06-25,8.72
6888,41637,"Royal Mail",2023-12-02,2023-12-03,15.66
6889,3469,UPS,2023-10-30,2023-11-02,18.33
6890,1691,Evri,2023-04-20,2023-04-27,21.39
6891,9739,"Royal Mail",2025-10-13,2025-10-18,21.04
6892,8602,"Royal Mail",2024-05-16,2024-05-19,21.25
6893,43554,DPD,2023-01-29,2023-02-04,20.46
6894,42332,UPS,2025-07-17,2025-07-19,4.60
6895,28951,DHL,2023-07-31,2023-08-07,15.46
6896,39907,DPD,2022-05-07,2022-05-10,18.73
6897,9184,"Royal Mail",2024-02-01,2024-02-03,23.84
6898,44941,Evri,2023-03-12,2023-03-15,21.24
6899,2350,UPS,2023-11-30,2023-12-02,13.02
6900,15442,DPD,2023-07-10,2023-07-12,22.10
6901,47737,Evri,2024-11-28,2024-12-03,21.60
6902,10977,DPD,2022-09-27,2022-09-28,10.46
6903,40710,DPD,2025-01-13,2025-01-20,21.22
6904,969,DHL,2025-04-30,2025-05-05,24.99
6905,25634,DHL,2024-08-08,2024-08-15,10.70
6906,36530,"Royal Mail",2023-12-25,2023-12-31,8.65
6907,3809,DPD,2025-08-30,2025-09-01,13.51
6908,43301,"Royal Mail",2022-06-05,2022-06-12,22.27
6909,21049,UPS,2023-06-10,2023-06-11,6.45
6910,6735,UPS,2024-12-23,2024-12-29,4.24
6911,37638,"Royal Mail",2024-05-23,2024-05-27,12.49
6912,37462,DPD,2022-11-10,2022-11-12,24.45
6913,46176,DPD,2023-11-05,2023-11-10,3.06
6914,10091,DHL,2024-10-05,2024-10-11,15.88
6915,17439,"Royal Mail",2025-06-22,2025-06-25,15.16
6916,38281,"Royal Mail",2024-08-11,2024-08-16,2.90
6917,19108,Evri,2023-04-03,2023-04-10,23.11
6918,10146,Evri,2022-06-01,2022-06-08,13.55
6919,43962,UPS,2022-09-16,2022-09-19,9.01
6920,16197,DHL,2024-07-25,2024-07-28,18.61
6921,11454,UPS,2023-12-10,2023-12-12,17.67
6922,33659,UPS,2025-10-01,2025-10-04,24.30
6923,11903,DHL,2024-10-04,2024-10-10,24.08
6924,47092,DHL,2025-07-25,2025-07-28,17.20
6925,36538,DHL,2024-05-12,2024-05-17,4.21
6926,32628,DPD,2025-07-16,2025-07-20,6.10
6927,30699,Evri,2025-10-06,2025-10-12,22.59
6928,29181,DPD,2023-12-26,2023-12-29,13.03
6929,44639,UPS,2024-11-25,2024-12-02,13.74
6930,26398,DHL,2022-11-27,2022-11-30,15.01
6931,470,DHL,2023-08-31,2023-09-05,20.27
6932,36302,DPD,2024-03-11,2024-03-18,20.16
6933,26518,DPD,2023-11-13,2023-11-16,5.92
6934,31035,UPS,2024-09-12,2024-09-19,5.87
6935,44464,"Royal Mail",2025-11-11,2025-11-12,14.14
6936,17744,DHL,2023-07-28,2023-08-02,2.57
6937,19187,UPS,2023-07-25,2023-07-29,20.78
6938,4097,DHL,2023-11-24,2023-11-28,22.22
6939,47628,DHL,2024-11-22,2024-11-24,7.02
6940,34932,DPD,2022-05-06,2022-05-12,14.36
6941,17068,"Royal Mail",2023-10-01,2023-10-02,19.86
6942,8540,Evri,2022-08-16,2022-08-22,15.10
6943,9359,Evri,2022-07-14,2022-07-20,6.21
6944,15603,DPD,2022-07-14,2022-07-20,19.21
6945,5839,Evri,2024-08-02,2024-08-05,4.05
6946,2015,"Royal Mail",2025-12-03,2025-12-04,23.06
6947,40797,Evri,2022-09-13,2022-09-14,5.98
6948,25543,DHL,2022-12-04,2022-12-06,6.20
6949,39677,Evri,2023-02-26,2023-02-28,24.09
6950,16387,Evri,2022-12-12,2022-12-17,18.73
6951,16576,Evri,2022-05-27,2022-05-28,13.46
6952,43081,"Royal Mail",2022-06-12,2022-06-19,7.64
6953,5481,Evri,2025-03-09,2025-03-16,24.30
6954,22708,UPS,2022-12-18,2022-12-20,13.90
6955,42190,DPD,2024-07-12,2024-07-15,15.46
6956,44591,DPD,2023-11-23,2023-11-26,13.05
6957,11842,Evri,2022-06-14,2022-06-16,11.63
6958,38363,DHL,2023-06-01,2023-06-08,18.15
6959,18221,"Royal Mail",2023-03-02,2023-03-08,22.84
6960,23173,DHL,2023-04-23,2023-04-30,14.91
6961,19837,DPD,2023-09-05,2023-09-07,6.76
6962,5696,"Royal Mail",2022-01-20,2022-01-21,20.65
6963,42832,"Royal Mail",2024-05-19,2024-05-26,12.40
6964,1096,Evri,2023-06-19,2023-06-22,14.35
6965,30685,DPD,2025-06-19,2025-06-26,12.34
6966,23088,"Royal Mail",2024-02-13,2024-02-18,7.91
6967,12622,DPD,2025-06-22,2025-06-28,3.45
6968,41041,DHL,2023-06-15,2023-06-17,15.23
6969,28761,"Royal Mail",2024-08-19,2024-08-26,3.20
6970,28041,DHL,2023-12-02,2023-12-05,9.28
6971,21671,DHL,2024-05-21,2024-05-26,10.22
6972,11756,"Royal Mail",2024-06-12,2024-06-14,13.75
6973,46723,DHL,2024-12-13,2024-12-20,2.77
6974,3170,"Royal Mail",2022-05-17,2022-05-21,22.38
6975,5138,Evri,2022-08-13,2022-08-14,15.66
6976,31215,UPS,2022-08-28,2022-08-30,23.68
6977,39990,UPS,2025-05-26,2025-05-27,18.58
6978,34057,Unknown,2025-08-02,2025-08-07,4.82
6979,5545,"Royal Mail",2022-09-04,2022-09-08,5.62
6980,39723,Evri,2022-06-29,2022-07-03,24.24
6981,1895,DPD,2022-10-25,2022-10-29,13.42
6982,41870,"Royal Mail",2024-02-25,2024-03-02,22.94
6983,20204,UPS,2022-07-22,2022-07-23,3.72
6984,40701,"Royal Mail",2022-08-15,2022-08-22,7.42
6985,43218,DPD,2022-12-21,2022-12-28,4.79
6986,13666,DHL,2022-02-23,2022-02-25,11.25
6987,6381,"Royal Mail",2024-01-11,2024-01-13,7.69
6988,2027,DPD,2022-05-21,2022-05-27,20.21
6989,12858,"Royal Mail",2025-04-27,2025-04-28,16.72
6990,36752,Evri,2023-09-27,2023-10-02,24.32
6991,48150,"Royal Mail",2024-12-13,2024-12-15,21.53
6992,35800,"Royal Mail",2023-11-23,2023-11-27,9.68
6993,37501,"Royal Mail",2025-02-28,2025-03-07,17.31
6994,15738,DPD,2023-12-02,2023-12-08,21.77
6995,29589,UPS,2024-08-29,2024-09-03,18.38
6996,47304,DHL,2024-09-29,2024-10-06,18.09
6997,21490,UPS,2022-06-15,2022-06-22,22.62
6998,39720,DPD,2023-10-17,2023-10-22,9.78
6999,5417,DPD,2025-06-12,2025-06-15,4.71
7000,28446,DHL,2024-12-24,2024-12-25,9.36
7001,3706,UPS,2022-09-08,2022-09-11,20.22
7002,45306,UPS,2024-03-10,2024-03-15,15.17
7003,2157,Evri,2023-06-24,2023-06-26,10.17
7004,48115,DHL,2025-10-22,2025-10-27,14.34
7005,13618,DHL,2023-07-10,2023-07-13,5.40
7006,19772,"Royal Mail",2024-09-01,2024-09-04,11.58
7007,36196,Evri,2024-03-17,2024-03-19,20.33
7008,38074,UPS,2024-12-03,2024-12-05,20.67
7009,35667,"Royal Mail",2025-06-22,2025-06-24,18.38
7010,11768,Evri,2022-03-18,2022-03-19,22.95
7011,21902,DPD,2024-12-18,2024-12-22,19.67
7012,48214,UPS,2024-03-09,2024-03-11,12.15
7013,22982,UPS,2023-03-25,2023-03-27,4.90
7014,38727,UPS,2024-02-21,2024-02-28,21.16
7015,39193,DPD,2023-08-04,2023-08-05,18.82
7016,32380,DPD,2024-11-30,2024-12-02,4.18
7017,15844,"Royal Mail",2024-12-05,2024-12-09,13.11
7018,45927,DPD,2025-08-10,2025-08-13,16.22
7019,963,"Royal Mail",2024-10-28,2024-11-04,11.76
7020,27514,"Royal Mail",2025-08-31,2025-09-07,14.93
7021,42381,"Royal Mail",2022-06-09,2022-06-12,23.81
7022,39824,DPD,2023-12-18,2023-12-21,14.45
7023,11921,UPS,2023-03-20,2023-03-21,15.12
7024,46854,DHL,2025-09-13,2025-09-20,9.87
7025,37210,"Royal Mail",2025-09-16,2025-09-19,10.17
7026,38531,DHL,2025-11-26,2025-11-27,12.22
7027,11369,DHL,2022-01-21,2022-01-24,6.35
7028,42821,"Royal Mail",2024-08-11,2024-08-14,23.32
7029,37213,DPD,2023-06-01,2023-06-05,22.40
7030,10251,UPS,2024-10-14,2024-10-19,19.54
7031,7948,Evri,2025-10-03,2025-10-04,22.22
7032,40650,DPD,2024-08-21,2024-08-23,6.85
7033,13638,DHL,2024-04-04,2024-04-10,18.91
7034,3849,UPS,2025-12-02,2025-12-03,17.44
7035,37057,UPS,2024-06-28,2024-07-02,20.27
7036,35829,"Royal Mail",2025-11-24,2025-12-01,3.35
7037,18204,DPD,2022-08-01,2022-08-07,9.08
7038,8123,DHL,2022-11-22,2022-11-26,23.05
7039,18957,DHL,2023-06-27,2023-07-03,8.61
7040,42484,Evri,2025-04-29,2025-05-06,19.90
7041,46052,DHL,2023-06-02,2023-06-05,2.51
7042,1518,Evri,2024-07-23,2024-07-26,13.13
7043,42633,Evri,2025-06-29,2025-07-01,12.99
7044,31425,"Royal Mail",2024-02-11,2024-02-15,6.46
7045,13188,DHL,2022-03-14,2022-03-20,6.97
7046,45799,Evri,2023-01-18,2023-01-19,13.86
7047,21702,"Royal Mail",2025-04-16,2025-04-20,23.18
7048,49620,UPS,2024-11-30,2024-12-03,12.99
7049,9217,DHL,2023-04-27,2023-05-03,8.59
7050,44368,DHL,2025-11-09,2025-11-12,5.38
7051,37849,Evri,2024-10-02,2024-10-07,22.03
7052,4952,"Royal Mail",2024-12-09,2024-12-13,4.93
7053,12384,DPD,2022-12-17,2022-12-22,5.31
7054,40334,UPS,2023-09-03,2023-09-05,9.26
7055,2926,UPS,2022-08-12,2022-08-14,18.63
7056,23446,UPS,2023-01-18,2023-01-23,15.91
7057,33838,Evri,2024-10-29,2024-11-05,24.61
7058,23563,DHL,2024-07-06,2024-07-09,24.39
7059,34489,DPD,2025-06-06,2025-06-07,3.96
7060,26048,DHL,2025-07-09,2025-07-15,15.57
7061,10631,DHL,2022-10-22,2022-10-24,14.94
7062,38774,"Royal Mail",2023-07-07,2023-07-09,21.71
7063,33672,DHL,2024-06-06,2024-06-08,7.34
7064,11174,Evri,2025-03-05,2025-03-11,20.57
7065,16246,DPD,2023-03-27,2023-04-01,9.33
7066,31240,Evri,2025-11-02,2025-11-04,21.65
7067,29851,DPD,2023-01-29,2023-02-03,10.37
7068,8166,UPS,2024-12-20,2024-12-27,11.52
7069,5769,Unknown,2023-06-21,2023-06-23,11.08
7070,3629,UPS,2022-06-06,2022-06-12,23.54
7071,49390,Evri,2024-12-15,2024-12-20,7.21
7072,35122,DHL,2023-09-29,2023-10-06,11.15
7073,22248,Evri,2025-12-06,2025-12-11,8.60
7074,20149,"Royal Mail",2023-09-18,2023-09-23,23.49
7075,30085,DHL,2022-06-04,2022-06-09,8.17
7076,17160,UPS,2022-07-18,2022-07-23,4.93
7077,7741,DHL,2025-03-11,2025-03-15,8.83
7078,26021,UPS,2025-09-09,2025-09-13,3.81
7079,21987,DPD,2024-04-26,2024-04-27,19.61
7080,1869,DPD,2022-08-09,2022-08-16,12.32
7081,25179,DHL,2024-06-27,2024-06-29,20.43
7082,47606,Unknown,2022-10-03,2022-10-05,18.24
7083,949,DPD,2024-09-09,2024-09-16,5.26
7084,46056,UPS,2025-03-08,2025-03-11,10.99
7085,11261,Evri,2022-04-06,2022-04-13,11.74
7086,11745,DPD,2022-12-30,2023-01-01,2.72
7087,38525,Evri,2022-08-25,2022-08-29,4.88
7088,40054,UPS,2024-03-01,2024-03-06,18.00
7089,9869,UPS,2024-06-12,2024-06-17,22.32
7090,10467,Evri,2023-05-08,2023-05-13,13.43
7091,41665,DHL,2025-07-30,2025-07-31,23.15
7092,2640,DPD,2024-08-19,2024-08-26,15.63
7093,10972,UPS,2025-09-18,2025-09-23,19.75
7094,40635,Evri,2025-12-08,2025-12-11,18.72
7095,24430,UPS,2022-09-29,2022-10-04,13.54
7096,48739,"Royal Mail",2024-06-09,2024-06-16,3.03
7097,1598,DHL,2025-07-25,2025-08-01,16.74
7098,22503,DHL,2022-12-07,2022-12-10,20.96
7099,40958,DHL,2024-12-14,2024-12-20,16.71
7100,4194,"Royal Mail",2025-12-10,2025-12-16,14.66
7101,14913,DPD,2023-06-14,2023-06-21,2.87
7102,6534,DHL,2022-04-26,2022-05-02,15.38
7103,21569,DHL,2024-04-14,2024-04-15,24.15
7104,33394,UPS,2024-10-05,2024-10-10,9.65
7105,21776,UPS,2024-10-12,2024-10-19,17.95
7106,3229,"Royal Mail",2025-03-21,2025-03-28,24.32
7107,24325,"Royal Mail",2023-03-02,2023-03-09,19.72
7108,38200,"Royal Mail",2022-03-18,2022-03-22,14.88
7109,42529,"Royal Mail",2024-09-29,2024-10-01,13.36
7110,3619,DHL,2023-04-23,2023-04-25,21.17
7111,8860,"Royal Mail",2025-08-04,2025-08-05,15.15
7112,13174,DHL,2023-05-31,2023-06-03,22.65
7113,27793,Evri,2023-09-15,2023-09-17,21.31
7114,9530,DPD,2022-02-27,2022-03-05,23.42
7115,6485,DPD,2025-08-05,2025-08-07,7.57
7116,8284,Evri,2023-04-17,2023-04-24,17.06
7117,38455,UPS,2023-08-01,2023-08-07,15.04
7118,32814,UPS,2024-03-31,2024-04-07,3.10
7119,45117,UPS,2024-06-10,2024-06-11,20.13
7120,32516,Evri,2025-10-20,2025-10-23,11.96
7121,7260,DPD,2024-08-15,2024-08-18,24.92
7122,43481,Evri,2022-04-23,2022-04-30,4.60
7123,18039,UPS,2022-08-24,2022-08-28,4.00
7124,8253,DHL,2024-07-14,2024-07-19,4.26
7125,9241,DPD,2024-06-01,2024-06-07,13.06
7126,29989,UPS,2022-11-25,2022-11-29,13.26
7127,36074,DPD,2022-11-09,2022-11-13,18.96
7128,44239,"Royal Mail",2022-07-04,2022-07-10,16.69
7129,37035,"Royal Mail",2023-08-17,2023-08-20,12.98
7130,37899,UPS,2022-02-22,2022-02-24,10.11
7131,39410,"Royal Mail",2023-12-18,2023-12-23,24.18
7132,9354,"Royal Mail",2025-12-04,2025-12-06,15.17
7133,40386,DHL,2023-08-08,2023-08-13,18.15
7134,5541,DHL,2022-06-08,2022-06-10,20.16
7135,18745,UPS,2025-07-11,2025-07-12,22.63
7136,25864,DHL,2024-10-24,2024-10-30,10.95
7137,3923,"Royal Mail",2025-12-02,2025-12-03,5.18
7138,34135,Evri,2025-05-12,2025-05-15,12.65
7139,42366,DPD,2023-10-18,2023-10-20,20.85
7140,8106,UPS,2022-06-21,2022-06-27,19.10
7141,7588,DHL,2023-11-21,2023-11-25,9.12
7142,6568,"Royal Mail",2024-06-30,2024-07-06,5.26
7143,15901,Evri,2025-06-17,2025-06-21,13.72
7144,15357,Evri,2022-08-17,2022-08-21,21.78
7145,3758,"Royal Mail",2025-05-10,2025-05-13,14.31
7146,23426,DHL,2022-12-18,2022-12-25,15.69
7147,28924,UPS,2023-12-11,2023-12-15,5.79
7148,33967,DHL,2025-03-29,2025-04-02,24.58
7149,31500,UPS,2025-02-05,2025-02-10,5.94
7150,46834,DPD,2025-12-01,2025-12-07,18.00
7151,16912,UPS,2023-04-23,2023-04-27,21.30
7152,18661,UPS,2024-09-14,2024-09-20,19.43
7153,39727,DHL,2024-06-12,2024-06-19,3.47
7154,47439,"Royal Mail",2023-08-13,2023-08-19,3.03
7155,39971,UPS,2024-04-15,2024-04-16,14.24
7156,41068,"Royal Mail",2023-07-05,2023-07-10,17.41
7157,44450,DPD,2023-08-19,2023-08-22,18.79
7158,45426,DHL,2023-04-04,2023-04-06,18.73
7159,7147,"Royal Mail",2024-07-13,2024-07-16,11.07
7160,49876,DHL,2025-07-30,2025-08-03,3.09
7161,20598,DPD,2022-04-04,2022-04-11,4.40
7162,30880,DPD,2024-06-19,2024-06-20,11.43
7163,27392,UPS,2023-09-15,2023-09-19,7.40
7164,44711,UPS,2022-07-25,2022-07-27,19.88
7165,4930,DHL,2025-07-01,2025-07-05,21.69
7166,29037,DHL,2024-02-05,2024-02-07,18.42
7167,9192,"Royal Mail",2023-08-06,2023-08-10,13.92
7168,3620,UPS,2025-05-01,2025-05-04,19.06
7169,5708,Evri,2025-08-05,2025-08-12,5.50
7170,16753,Evri,2023-12-06,2023-12-07,11.83
7171,37377,DHL,2023-07-26,2023-08-01,18.99
7172,35326,UPS,2023-09-26,2023-10-02,17.90
7173,12904,"Royal Mail",2023-09-01,2023-09-06,4.67
7174,48835,UPS,2022-08-09,2022-08-16,2.94
7175,46,"Royal Mail",2024-12-02,2024-12-05,12.76
7176,4409,DPD,2024-08-21,2024-08-25,22.30
7177,32906,UPS,2024-05-07,2024-05-11,19.19
7178,1886,DPD,2022-12-18,2022-12-24,2.90
7179,37091,UPS,2025-07-04,2025-07-06,4.03
7180,26010,DPD,2022-06-25,2022-06-26,22.09
7181,49801,UPS,2023-03-29,2023-04-05,7.74
7182,22641,UPS,2025-04-17,2025-04-23,23.55
7183,4470,DPD,2024-07-13,2024-07-17,14.78
7184,31534,"Royal Mail",2022-05-29,2022-05-30,18.06
7185,111,UPS,2023-11-28,2023-12-03,18.03
7186,40603,DPD,2022-11-29,2022-12-06,16.19
7187,12334,Evri,2024-06-26,2024-07-01,16.35
7188,7721,DHL,2023-07-24,2023-07-26,17.94
7189,3245,UPS,2025-12-18,2025-12-19,24.56
7190,35080,DHL,2022-03-17,2022-03-24,5.60
7191,46210,UPS,2023-11-30,2023-12-03,7.36
7192,11330,Evri,2024-02-14,2024-02-15,14.47
7193,4949,"Royal Mail",2022-12-05,2022-12-06,6.00
7194,2273,UPS,2024-06-03,2024-06-08,19.95
7195,43544,"Royal Mail",2022-06-23,2022-06-26,3.22
7196,8900,"Royal Mail",2023-04-22,2023-04-26,19.79
7197,13100,UPS,2024-09-13,2024-09-20,7.33
7198,19935,Evri,2024-06-30,2024-07-06,8.24
7199,996,DPD,2022-02-09,2022-02-13,14.48
7200,33731,"Royal Mail",2022-09-21,2022-09-24,10.21
7201,11689,Evri,2024-10-30,2024-10-31,12.36
7202,15311,UPS,2025-08-07,2025-08-14,4.49
7203,2736,UPS,2025-06-12,2025-06-13,10.42
7204,46923,UPS,2023-06-28,2023-07-01,13.44
7205,4986,"Royal Mail",2025-12-19,2025-12-20,10.43
7206,20844,UPS,2025-11-23,2025-11-25,5.75
7207,46498,DPD,2025-06-24,2025-06-29,13.31
7208,28907,"Royal Mail",2022-09-04,2022-09-07,24.58
7209,42638,DPD,2023-11-15,2023-11-17,3.12
7210,12646,DPD,2025-12-19,2025-12-20,7.57
7211,12136,DHL,2025-12-19,2025-12-23,10.33
7212,529,DHL,2025-10-14,2025-10-21,23.05
7213,2595,DHL,2024-11-30,2024-12-05,12.32
7214,15654,DHL,2023-12-08,2023-12-13,9.10
7215,31888,"Royal Mail",2025-05-28,2025-05-31,11.10
7216,5497,Evri,2025-07-28,2025-07-31,11.37
7217,13195,UPS,2025-10-15,2025-10-22,4.42
7218,32917,DHL,2022-03-29,2022-04-02,9.37
7219,47194,Evri,2022-05-23,2022-05-30,13.48
7220,41108,DPD,2022-03-15,2022-03-17,15.52
7221,31543,"Royal Mail",2024-02-23,2024-02-24,10.30
7222,16646,"Royal Mail",2023-10-24,2023-10-25,9.23
7223,17519,UPS,2023-07-02,2023-07-08,21.65
7224,494,Evri,2022-07-20,2022-07-21,15.32
7225,16451,Evri,2022-07-18,2022-07-23,6.90
7226,40163,DHL,2025-09-23,2025-09-29,3.13
7227,24799,DPD,2025-09-18,2025-09-24,3.43
7228,45639,"Royal Mail",2024-04-12,2024-04-16,20.90
7229,4816,DPD,2022-11-13,2022-11-20,3.28
7230,29454,DPD,2023-11-23,2023-11-30,15.63
7231,44167,Evri,2024-08-03,2024-08-08,3.48
7232,18679,DPD,2024-12-06,2024-12-12,10.93
7233,24245,UPS,2022-02-21,2022-02-23,4.57
7234,NULL,Evri,2024-09-14,2024-09-17,24.17
7235,38740,DPD,2022-06-21,2022-06-23,16.68
7236,2513,DPD,2025-01-01,2025-01-07,11.66
7237,11840,DPD,2022-12-20,2022-12-27,10.78
7238,4970,DHL,2025-07-11,2025-07-12,6.39
7239,31039,Evri,2025-05-15,2025-05-16,18.00
7240,34055,"Royal Mail",2025-08-07,2025-08-10,12.13
7241,40343,UPS,2022-12-08,2022-12-13,19.41
7242,1069,"Royal Mail",2022-11-27,2022-11-30,20.93
7243,45187,DPD,2022-07-22,2022-07-27,20.76
7244,19749,DPD,2024-12-07,2024-12-12,13.96
7245,17586,UPS,2022-05-24,2022-05-27,9.40
7246,11997,DPD,2023-07-19,2023-07-26,8.48
7247,17727,"Royal Mail",2023-07-08,2023-07-12,5.93
7248,47758,"Royal Mail",2023-08-09,2023-08-11,24.56
7249,23840,DHL,2022-01-12,2022-01-19,5.09
7250,45699,Evri,2022-10-30,2022-10-31,4.51
7251,1613,"Royal Mail",2025-11-13,2025-11-15,22.18
7252,1251,Evri,2022-08-02,2022-08-05,6.59
7253,22224,Evri,2025-09-13,2025-09-20,5.42
7254,10641,UPS,2022-11-13,2022-11-17,17.06
7255,23165,DHL,2022-02-14,2022-02-17,17.64
7256,43269,DHL,2023-11-25,2023-11-29,9.54
7257,37288,DHL,2024-07-10,2024-07-14,21.33
7258,47349,UPS,2024-12-14,2024-12-16,23.36
7259,34238,Evri,2023-04-12,2023-04-13,3.01
7260,1665,Evri,2024-06-18,2024-06-20,15.92
7261,35713,DPD,2025-11-26,2025-12-02,18.77
7262,32772,"Royal Mail",2024-05-15,2024-05-18,2.71
7263,9841,DHL,2024-04-09,2024-04-14,11.76
7264,39015,DPD,2022-10-16,2022-10-23,22.92
7265,42617,DHL,2025-03-12,2025-03-15,16.95
7266,NULL,"Royal Mail",2024-10-11,2024-10-12,8.30
7267,31787,Evri,2024-06-16,2024-06-19,16.23
7268,46100,UPS,2022-12-11,2022-12-13,21.22
7269,45776,DHL,2025-06-02,2025-06-04,5.72
7270,21161,UPS,2023-09-21,2023-09-25,11.80
7271,10946,Evri,2022-04-11,2022-04-17,20.77
7272,41577,DPD,2022-06-17,2022-06-23,21.07
7273,35869,DPD,2023-03-29,2023-03-31,21.10
7274,39080,DPD,2025-07-02,2025-07-07,21.22
7275,31808,DHL,2025-05-11,2025-05-14,2.68
7276,23558,DHL,2023-10-06,2023-10-10,21.81
7277,43125,DHL,2023-12-23,2023-12-26,8.07
7278,36045,DPD,2023-11-28,2023-12-03,9.79
7279,7335,UPS,2024-08-13,2024-08-15,8.18
7280,29839,DPD,2022-08-17,2022-08-18,13.10
7281,18472,DHL,2024-03-04,2024-03-09,11.37
7282,47754,DHL,2022-05-25,2022-05-29,23.57
7283,37311,DPD,2025-07-26,2025-08-01,3.51
7284,48105,Evri,2025-01-10,2025-01-11,13.32
7285,36998,"Royal Mail",2022-06-16,2022-06-19,17.75
7286,27146,"Royal Mail",2023-05-04,2023-05-10,10.74
7287,22249,DPD,2023-06-10,2023-06-12,15.06
7288,20926,Evri,2023-01-17,2023-01-23,11.74
7289,22878,Evri,2023-06-01,2023-06-08,4.29
7290,41730,"Royal Mail",2022-03-02,2022-03-07,16.82
7291,30834,DPD,2023-03-07,2023-03-14,4.39
7292,18201,UPS,2023-12-07,2023-12-14,3.97
7293,28539,DHL,2022-01-17,2022-01-23,2.73
7294,19342,DHL,2022-12-14,2022-12-20,7.92
7295,4201,DPD,2025-06-18,2025-06-23,11.98
7296,44468,Evri,2025-09-07,2025-09-08,23.47
7297,64,Evri,2023-05-11,2023-05-17,10.32
7298,5638,"Royal Mail",2022-04-20,2022-04-21,3.67
7299,15272,"Royal Mail",2022-10-19,2022-10-21,15.85
7300,20768,DPD,2024-09-14,2024-09-19,5.03
7301,36662,Evri,2024-12-01,2024-12-04,12.94
7302,41040,DPD,2023-11-13,2023-11-15,13.31
7303,21768,UPS,2022-09-20,2022-09-21,10.85
7304,27493,DHL,2022-05-21,2022-05-26,9.52
7305,33130,DPD,2022-09-05,2022-09-12,6.63
7306,45516,DPD,2022-07-26,2022-07-27,8.39
7307,24618,UPS,2022-02-25,2022-03-02,8.37
7308,47391,DPD,2025-04-30,2025-05-01,18.51
