ReturnID,OrderID,IsValidOrder,ReturnDate,ReturnReason,RefundAmount
2121,31944,Yes,2025-07-01,"Faulty Product",67.91
2122,20932,Yes,2024-06-11,"Late Delivery",1567.88
2123,7243,Yes,2025-11-08,"Changed Mind",1266.89
2124,45367,Yes,2024-07-20,"Changed Mind",576.55
2125,43079,Yes,2022-09-28,"Faulty Product",214.84
2126,38139,Yes,2022-11-23,"Faulty Product",288.34
2127,374,Yes,2022-01-17,"Late Delivery",423.98
2128,8124,Yes,2025-10-26,"Faulty Product",882.72
2129,39684,Yes,2025-09-21,Damaged,159.83
2130,49518,Yes,2025-12-19,"Changed Mind",1543.31
2131,23847,Yes,2022-10-21,Damaged,512.02
2132,20807,Yes,2025-07-26,"Changed Mind",421.50
2133,40677,Yes,2022-01-22,Damaged,428.67
2134,16104,Yes,2024-12-07,"Changed Mind",384.67
2135,37208,Yes,2023-11-06,"Late Delivery",1264.38
2136,41278,Yes,2025-06-21,"Wrong Item",718.34
2137,15622,Yes,2022-03-19,"Changed Mind",264.78
2138,47119,Yes,2022-11-30,Damaged,974.66
2139,37881,Yes,2025-05-02,"Late Delivery",437.88
2140,25397,Yes,2025-01-04,"Faulty Product",671.61
2141,1417,Yes,2022-04-02,"Wrong Item",62.91
2142,12168,Yes,2024-05-16,"Faulty Product",626.21
2143,4153,Yes,2025-09-08,"Wrong Item",798.49
2144,39201,Yes,2025-08-26,"Faulty Product",1066.54
2145,41655,Yes,2023-02-16,"Wrong Item",309.16
2146,17409,Yes,2024-10-14,"Wrong Item",1099.72
2147,34462,Yes,2023-07-02,"Late Delivery",251.36
2148,5780,Yes,2022-05-09,"Late Delivery",763.99
2149,41467,Yes,2025-09-28,Damaged,676.07
2150,32782,Yes,2022-04-10,"Faulty Product",1111.54
2151,27885,Yes,2024-01-02,"Faulty Product",1496.69
2152,26900,Yes,2025-04-28,"Wrong Item",1008.52
2153,25439,Yes,2025-04-05,"Late Delivery",885.43
2154,16992,Yes,2024-05-02,Damaged,1479.08
2155,9031,Yes,2023-03-24,"Changed Mind",732.38
2156,38637,Yes,2022-06-06,"Faulty Product",385.62
2157,33122,Yes,2023-08-02,"Late Delivery",1132.63
2158,11898,Yes,2024-12-16,"Changed Mind",842.56
2159,23074,Yes,2022-09-05,"Changed Mind",473.52
2160,17348,Yes,2024-01-01,"Late Delivery",1334.58
2161,38395,Yes,2025-12-05,"Changed Mind",551.51
2162,27901,Yes,2022-09-22,"Late Delivery",141.21
2163,16334,Yes,2025-08-29,Damaged,274.89
2164,4510,Yes,2023-11-23,"Wrong Item",114.18
2165,14752,Yes,2024-04-05,"Wrong Item",253.80
2166,20963,Yes,2022-12-25,"Changed Mind",276.82
2167,13832,Yes,2025-06-02,"Late Delivery",764.78
2168,23945,Yes,2023-04-06,"Late Delivery",517.59
2169,37383,Yes,2024-05-08,"Wrong Item",801.80
2170,42155,Yes,2025-07-31,"Changed Mind",988.11
2171,2050,Yes,2025-01-04,Damaged,668.02
2172,5573,Yes,2025-12-07,"Wrong Item",101.68
2173,15656,Yes,2024-05-25,"Wrong Item",787.54
2174,19557,Yes,2022-12-08,Damaged,137.25
2175,29284,Yes,2022-09-05,"Changed Mind",1327.21
2176,444444,NO,2024-12-07,Damaged,137.59
2177,11577,Yes,2023-11-28,"Changed Mind",1009.11
2178,25995,Yes,2025-08-15,"Late Delivery",339.42
2179,43160,Yes,2022-12-22,"Changed Mind",905.90
2180,8296,Yes,2023-11-18,"Late Delivery",83.43
2181,33738,Yes,2025-12-01,"Late Delivery",284.71
2182,46772,Yes,2022-09-13,"Wrong Item",903.50
2183,49154,Yes,2025-08-21,"Faulty Product",717.44
2184,33316,Yes,2024-12-31,"Faulty Product",715.44
2185,1753,Yes,2022-08-02,"Changed Mind",437.05
2186,39140,Yes,2026-01-05,"Late Delivery",655.05
2187,40691,Yes,2023-03-11,"Faulty Product",1058.08
2188,28245,Yes,2022-07-18,"Late Delivery",991.89
2189,14466,Yes,2023-12-14,"Wrong Item",127.33
2190,28011,Yes,2023-07-22,"Late Delivery",866.59
2191,18188,Yes,2025-02-23,"Changed Mind",65.98
2192,35335,Yes,2024-05-13,"Late Delivery",232.79
2193,44960,Yes,2022-04-20,"Late Delivery",961.01
2194,12426,Yes,2022-03-05,"Changed Mind",710.19
2195,46339,Yes,2025-11-06,Damaged,651.32
2196,17998,Yes,2024-12-29,"Changed Mind",734.64
2197,23880,Yes,2023-11-16,"Wrong Item",1615.31
2198,29915,Yes,2023-04-11,"Faulty Product",783.24
2199,22690,Yes,2022-08-30,"Faulty Product",597.47
2200,696,Yes,2025-10-17,"Wrong Item",1083.85
2201,45995,Yes,2025-12-08,"Late Delivery",490.21
2202,4981,Yes,2023-06-29,Damaged,820.66
2203,2650,Yes,2024-04-05,"Wrong Item",1183.46
2204,33004,Yes,2023-07-10,"Changed Mind",1559.45
2205,32368,Yes,2025-09-25,"Wrong Item",145.97
2206,46138,Yes,2022-11-24,Damaged,155.10
2207,39861,Yes,2022-07-08,"Faulty Product",451.82
2208,37512,Yes,2025-08-18,"Changed Mind",816.76
2209,40711,Yes,2023-07-17,"Wrong Item",1514.37
2210,38155,Yes,2023-08-02,Damaged,1142.32
2211,13567,Yes,2022-10-04,Damaged,857.01
2212,444444,NO,2025-02-09,"Late Delivery",485.46
2213,2549,Yes,2022-11-17,"Late Delivery",417.05
2214,16875,Yes,2024-09-01,"Late Delivery",892.69
2215,19801,Yes,2023-02-05,"Wrong Item",1364.41
2216,10392,Yes,2023-12-24,"Late Delivery",817.92
2217,28533,Yes,2024-12-21,"Wrong Item",519.35
2218,3745,Yes,2024-10-22,"Changed Mind",1031.58
2219,20025,Yes,2025-04-15,"Faulty Product",294.16
2220,5674,Yes,2024-12-14,Damaged,550.65
2221,49600,Yes,2025-01-05,"Late Delivery",881.09
2222,33642,Yes,2024-03-27,"Changed Mind",838.57
2223,40660,Yes,2025-01-10,"Faulty Product",371.51
2224,1226,Yes,2024-10-05,"Wrong Item",1442.72
2225,27921,Yes,2024-07-19,"Late Delivery",845.61
2226,36334,Yes,2024-12-11,"Late Delivery",68.66
2227,40087,Yes,2023-08-21,"Wrong Item",782.48
2228,46637,Yes,2023-12-16,Damaged,854.40
2229,40065,Yes,2022-12-28,"Faulty Product",1649.90
2230,29079,Yes,2022-11-27,"Wrong Item",199.04
2231,31596,Yes,2022-05-14,"Wrong Item",1050.71
2232,2911,Yes,2024-09-30,"Faulty Product",1076.47
2233,47306,Yes,2023-08-03,"Late Delivery",134.39
2234,33834,Yes,2025-08-24,"Wrong Item",626.08
2235,32494,Yes,2024-12-10,"Changed Mind",274.75
2236,19985,Yes,2025-12-26,"Wrong Item",537.22
2237,14039,Yes,2025-08-20,"Changed Mind",1114.74
2238,31658,Yes,2024-08-01,"Faulty Product",281.84
2239,21229,Yes,2024-07-31,"Wrong Item",545.90
2240,164,Yes,2023-12-15,Damaged,1098.21
2241,24739,Yes,2024-03-13,"Faulty Product",452.21
2242,24299,Yes,2022-07-19,Damaged,441.37
2243,9519,Yes,2023-10-20,"Changed Mind",1296.07
2244,29538,Yes,2025-08-09,"Faulty Product",911.22
2245,21422,Yes,2023-11-01,Damaged,770.53
2246,43336,Yes,2022-01-31,"Wrong Item",1103.60
2247,30371,Yes,2022-12-30,"Changed Mind",1254.13
2248,4010,Yes,2025-09-11,Damaged,867.75
2249,32393,Yes,2023-12-21,"Faulty Product",1329.10
2250,7025,Yes,2025-12-14,"Faulty Product",676.28
2251,22312,Yes,2022-06-21,"Late Delivery",882.86
2252,3609,Yes,2023-04-13,Damaged,442.20
2253,20165,Yes,2023-12-24,"Wrong Item",839.57
2254,10155,Yes,2024-07-19,Damaged,174.17
2255,43579,Yes,2025-10-20,"Faulty Product",216.56
2256,6929,Yes,2025-09-07,Damaged,823.84
2257,36880,Yes,2022-01-25,"Wrong Item",225.07
2258,44294,Yes,2023-10-04,"Late Delivery",320.42
2259,7017,Yes,2025-12-18,"Wrong Item",769.36
2260,8770,Yes,2025-08-09,"Changed Mind",812.01
2261,27929,Yes,2024-03-31,"Late Delivery",857.65
2262,21594,Yes,2023-12-24,"Late Delivery",60.66
2263,2179,Yes,2022-10-14,"Changed Mind",570.23
2264,7429,Yes,2025-11-20,"Faulty Product",1391.60
2265,47995,Yes,2022-12-27,"Wrong Item",227.64
2266,22452,Yes,2025-12-13,Damaged,410.60
2267,26315,Yes,2023-02-28,Damaged,1663.47
2268,28717,Yes,2024-11-12,"Faulty Product",439.19
2269,49951,Yes,2025-12-18,"Faulty Product",1045.73
2270,42296,Yes,2023-12-04,"Late Delivery",969.18
2271,10658,Yes,2022-09-03,"Wrong Item",357.41
2272,36448,Yes,2024-06-04,"Faulty Product",1246.42
2273,21250,Yes,2025-09-26,Damaged,741.66
2274,20578,Yes,2025-08-20,"Faulty Product",451.24
2275,7099,Yes,2024-09-16,"Changed Mind",1304.91
2276,11377,Yes,2022-03-23,"Late Delivery",1468.55
2277,4138,Yes,2025-12-11,"Late Delivery",857.22
2278,39478,Yes,2024-11-08,"Wrong Item",260.49
2279,15242,Yes,2025-09-28,"Faulty Product",974.29
2280,19238,Yes,2024-12-26,"Faulty Product",518.16
2281,7359,Yes,2022-08-21,Damaged,1010.44
2282,39310,Yes,2024-02-26,Damaged,1017.59
2283,37102,Yes,2022-09-28,"Wrong Item",350.69
2284,32603,Yes,2022-12-24,"Faulty Product",432.81
2285,14889,Yes,2025-07-29,"Wrong Item",1308.34
2286,4041,Yes,2023-06-29,Damaged,1021.63
2287,35357,Yes,2024-08-22,"Faulty Product",1167.11
2288,35790,Yes,2022-07-09,"Faulty Product",974.98
2289,23993,Yes,2025-09-10,"Wrong Item",221.09
2290,16242,Yes,2023-07-09,"Wrong Item",728.82
2291,39407,Yes,2023-01-20,"Late Delivery",819.84
2292,24963,Yes,2024-07-18,"Late Delivery",1518.06
2293,9553,Yes,2025-05-23,"Faulty Product",1290.81
2294,3111,Yes,2025-06-22,Damaged,958.38
2295,38208,Yes,2024-11-03,"Wrong Item",352.48
2296,53,Yes,2024-08-27,"Faulty Product",1604.02
2297,43855,Yes,2025-10-18,Damaged,810.47
2298,35708,Yes,2023-12-02,"Late Delivery",362.44
2299,11968,Yes,2022-06-04,Damaged,1508.56
2300,5510,Yes,2023-10-05,"Changed Mind",635.62
2301,13059,Yes,2024-12-03,"Changed Mind",1017.17
2302,24179,Yes,2024-03-31,"Wrong Item",1238.86
2303,8335,Yes,2022-05-25,"Faulty Product",554.02
2304,44274,Yes,2025-12-14,"Late Delivery",388.14
2305,34774,Yes,2024-08-14,"Faulty Product",254.48
2306,444444,NO,2022-07-31,"Faulty Product",1509.09
2307,29624,Yes,2022-04-21,"Faulty Product",382.15
2308,29554,Yes,2023-03-27,"Changed Mind",302.83
2309,43,Yes,2024-09-19,"Wrong Item",702.77
2310,32805,Yes,2025-04-17,"Changed Mind",1324.47
2311,48835,Yes,2022-08-08,Damaged,756.51
2312,32026,Yes,2023-12-05,"Late Delivery",249.33
2313,47939,Yes,2025-12-15,Damaged,264.77
2314,4864,Yes,2022-07-03,"Late Delivery",366.59
2315,426,Yes,2025-12-02,"Wrong Item",416.60
2316,10428,Yes,2025-10-23,"Changed Mind",1416.28
2317,49548,Yes,2024-03-11,"Changed Mind",838.80
2318,10988,Yes,2025-10-11,Damaged,1653.48
2319,13171,Yes,2025-06-25,"Late Delivery",1369.72
2320,44764,Yes,2022-09-18,"Late Delivery",522.53
2321,29868,Yes,2025-12-19,"Faulty Product",1065.94
2322,47720,Yes,2024-10-01,"Changed Mind",1577.27
2323,12909,Yes,2022-01-27,"Changed Mind",744.05
2324,10235,Yes,2023-08-22,"Late Delivery",374.90
2325,22406,Yes,2025-07-03,"Faulty Product",872.09
2326,49257,Yes,2023-11-17,"Changed Mind",500.11
2327,45946,Yes,2024-07-12,"Late Delivery",1215.26
2328,40376,Yes,2024-12-23,"Changed Mind",364.75
2329,19319,Yes,2023-04-05,"Changed Mind",1431.75
2330,27387,Yes,2022-12-06,"Wrong Item",206.07
2331,13179,Yes,2023-07-04,"Changed Mind",935.85
2332,42946,Yes,2024-01-02,Damaged,1256.27
2333,22930,Yes,2025-03-26,Damaged,216.53
2334,21381,Yes,2022-09-26,Damaged,788.06
2335,48982,Yes,2023-09-01,"Late Delivery",419.93
2336,21718,Yes,2025-10-30,"Wrong Item",729.41
2337,45311,Yes,2025-08-15,"Faulty Product",27.87
2338,5224,Yes,2022-03-25,"Changed Mind",874.62
2339,4742,Yes,2024-06-18,"Changed Mind",450.80
2340,40370,Yes,2023-01-08,"Wrong Item",932.42
2341,2964,Yes,2025-01-24,"Changed Mind",992.61
2342,33326,Yes,2024-07-20,Damaged,461.16
2343,24588,Yes,2022-08-14,Damaged,515.38
2344,15353,Yes,2025-12-02,Damaged,517.58
2345,34351,Yes,2025-09-22,"Faulty Product",688.92
2346,489,Yes,2023-03-26,"Faulty Product",606.69
2347,40666,Yes,2022-08-05,"Wrong Item",507.69
2348,16282,Yes,2023-10-04,"Changed Mind",76.10
2349,43453,Yes,2023-08-23,"Changed Mind",193.99
2350,28576,Yes,2023-08-27,"Late Delivery",816.99
2351,28235,Yes,2025-01-20,"Late Delivery",321.03
2352,427,Yes,2022-05-02,"Late Delivery",1764.87
2353,19464,Yes,2025-10-19,Damaged,826.86
2354,49762,Yes,2022-07-23,"Faulty Product",926.22
2355,5817,Yes,2024-10-30,"Changed Mind",456.46
2356,3133,Yes,2022-09-25,"Wrong Item",375.31
2357,39031,Yes,2023-11-28,"Wrong Item",1054.89
2358,38465,Yes,2024-12-03,"Faulty Product",760.08
2359,38177,Yes,2022-08-15,"Faulty Product",892.99
2360,39487,Yes,2025-12-18,"Faulty Product",329.42
2361,47325,Yes,2024-11-09,"Faulty Product",317.70
2362,37634,Yes,2025-10-26,"Faulty Product",465.39
2363,9843,Yes,2024-12-06,"Changed Mind",636.27
2364,48539,Yes,2024-07-16,"Faulty Product",408.26
2365,26170,Yes,2024-03-21,"Faulty Product",1527.90
2366,22705,Yes,2025-05-30,"Late Delivery",58.60
2367,14121,Yes,2022-08-21,"Changed Mind",1264.73
2368,46349,Yes,2024-08-24,Damaged,1602.00
2369,44494,Yes,2022-03-22,"Faulty Product",215.07
2370,43501,Yes,2024-10-04,Damaged,796.65
2371,30287,Yes,2024-12-12,"Late Delivery",572.34
2372,48976,Yes,2025-02-08,"Late Delivery",1089.28
2373,1372,Yes,2025-01-28,"Late Delivery",299.26
2374,8177,Yes,2025-06-16,"Wrong Item",516.59
2375,26947,Yes,2024-04-22,"Wrong Item",254.69
2376,28030,Yes,2025-04-09,"Changed Mind",897.57
2377,33579,Yes,2024-11-14,Damaged,1102.80
2378,42483,Yes,2025-01-07,"Wrong Item",995.90
2379,32644,Yes,2023-03-27,"Late Delivery",757.79
2380,17291,Yes,2023-09-24,"Changed Mind",692.59
2381,785,Yes,2025-07-16,"Wrong Item",596.54
2382,7797,Yes,2024-09-16,Damaged,562.10
2383,47031,Yes,2022-06-14,"Wrong Item",167.31
2384,16689,Yes,2025-03-08,"Wrong Item",1037.31
2385,36522,Yes,2023-05-01,"Wrong Item",592.87
2386,31496,Yes,2025-09-15,Damaged,913.27
2387,18792,Yes,2023-12-08,"Faulty Product",1555.99
2388,30791,Yes,2024-04-09,"Wrong Item",434.03
2389,638,Yes,2023-02-07,"Faulty Product",311.13
2390,12207,Yes,2023-12-17,"Wrong Item",46.47
2391,13855,Yes,2025-11-13,"Late Delivery",857.21
2392,13236,Yes,2025-12-18,"Late Delivery",394.00
2393,6042,Yes,2024-11-26,"Changed Mind",919.08
2394,39193,Yes,2023-08-20,"Wrong Item",191.05
2395,46494,Yes,2023-11-10,"Wrong Item",370.38
2396,16860,Yes,2022-12-21,"Faulty Product",1275.14
2397,42588,Yes,2024-09-07,"Faulty Product",832.50
2398,44128,Yes,2023-12-04,"Late Delivery",692.32
2399,21047,Yes,2025-06-20,"Changed Mind",266.25
2400,10224,Yes,2023-11-25,"Changed Mind",1165.29
2401,45322,Yes,2024-09-10,"Wrong Item",803.90
2402,31408,Yes,2023-01-07,"Changed Mind",202.38
2403,46628,Yes,2022-03-16,Damaged,1037.37
2404,35352,Yes,2023-09-02,Damaged,986.95
2405,7388,Yes,2023-01-30,"Faulty Product",730.20
2406,36804,Yes,2025-12-09,Damaged,375.96
2407,28794,Yes,2024-08-03,"Changed Mind",1231.95
2408,11635,Yes,2024-06-04,"Wrong Item",800.91
2409,39134,Yes,2025-12-02,Damaged,737.91
2410,15839,Yes,2025-12-17,"Wrong Item",806.16
2411,10617,Yes,2024-11-27,"Wrong Item",1153.92
2412,27593,Yes,2023-03-13,"Wrong Item",372.40
2413,11030,Yes,2022-12-07,"Changed Mind",798.06
2414,1645,Yes,2025-12-18,Damaged,642.66
2415,34656,Yes,2024-08-08,"Late Delivery",115.33
2416,21342,Yes,2022-09-23,"Late Delivery",1442.21
2417,35868,Yes,2022-11-26,Damaged,604.76
2418,33140,Yes,2022-09-07,"Changed Mind",990.19
2419,2464,Yes,2023-01-06,"Wrong Item",1109.28
2420,22369,Yes,2025-09-24,"Late Delivery",472.95
2421,4837,Yes,2022-03-19,"Wrong Item",965.45
2422,40165,Yes,2023-10-08,Damaged,727.70
2423,6166,Yes,2025-04-06,"Changed Mind",205.99
2424,38244,Yes,2022-08-27,"Wrong Item",177.54
2425,48326,Yes,2023-04-02,"Faulty Product",1135.28
2426,18866,Yes,2024-05-21,"Changed Mind",309.46
2427,13632,Yes,2023-08-11,"Late Delivery",562.14
2428,44894,Yes,2022-07-19,"Wrong Item",276.76
2429,7754,Yes,2022-11-21,"Late Delivery",623.83
2430,15195,Yes,2022-07-18,"Wrong Item",109.94
2431,32843,Yes,2025-09-16,"Changed Mind",348.96
2432,17610,Yes,2024-05-20,"Faulty Product",700.56
2433,79,Yes,2023-06-25,"Wrong Item",1418.34
2434,2737,Yes,2025-03-17,"Wrong Item",564.85
2435,35397,Yes,2022-12-14,"Late Delivery",306.63
2436,47064,Yes,2025-09-13,"Faulty Product",703.17
2437,38755,Yes,2025-09-28,Damaged,729.76
2438,29090,Yes,2025-02-19,Damaged,324.27
2439,8157,Yes,2025-12-09,"Wrong Item",1272.76
2440,31166,Yes,2025-10-29,"Wrong Item",255.89
2441,21651,Yes,2025-07-25,"Changed Mind",930.35
2442,30333,Yes,2025-06-28,"Faulty Product",220.97
2443,37695,Yes,2023-04-02,"Late Delivery",1724.79
2444,44278,Yes,2023-12-16,"Late Delivery",798.66
2445,8686,Yes,2022-12-10,"Changed Mind",195.85
2446,1751,Yes,2022-06-09,"Faulty Product",420.22
2447,14676,Yes,2025-03-07,"Wrong Item",891.92
2448,46281,Yes,2025-05-11,"Changed Mind",703.91
2449,30776,Yes,2023-09-17,"Changed Mind",676.21
2450,38990,Yes,2023-12-12,Damaged,771.18
2451,11907,Yes,2025-12-20,"Wrong Item",542.47
2452,26325,Yes,2024-11-29,"Wrong Item",518.31
2453,47664,Yes,2022-12-27,"Late Delivery",414.05
2454,15238,Yes,2024-11-23,"Faulty Product",424.53
2455,13253,Yes,2024-09-23,"Wrong Item",951.32
2456,25958,Yes,2025-09-20,"Changed Mind",860.18
2457,15344,Yes,2024-08-21,"Changed Mind",364.49
2458,41106,Yes,2022-03-05,"Changed Mind",792.72
2459,11443,Yes,2022-09-27,Damaged,694.04
2460,36029,Yes,2023-09-02,"Wrong Item",346.57
2461,7230,Yes,2022-07-18,"Wrong Item",594.95
2462,11572,Yes,2024-08-19,"Wrong Item",195.66
2463,26860,Yes,2025-09-22,"Wrong Item",1076.95
2464,11910,Yes,2025-05-24,"Late Delivery",10.80
2465,14554,Yes,2022-12-14,"Wrong Item",551.66
2466,16482,Yes,2025-09-27,"Changed Mind",1563.97
2467,19606,Yes,2023-12-13,"Changed Mind",740.65
2468,13051,Yes,2024-04-15,"Late Delivery",954.42
2469,24425,Yes,2022-12-25,"Wrong Item",182.46
2470,14675,Yes,2025-11-20,"Late Delivery",256.19
2471,29438,Yes,2023-05-26,"Changed Mind",214.31
2472,29099,Yes,2022-03-19,"Faulty Product",172.24
2473,25639,Yes,2022-08-05,"Late Delivery",421.29
2474,4045,Yes,2022-06-14,"Changed Mind",477.97
2475,33778,Yes,2022-12-02,Damaged,468.13
2476,42140,Yes,2023-08-08,Damaged,777.15
2477,46123,Yes,2022-04-17,Damaged,713.03
2478,48339,Yes,2023-05-12,"Late Delivery",188.51
2479,37239,Yes,2023-03-26,"Late Delivery",989.56
2480,24408,Yes,2024-09-02,"Late Delivery",578.59
2481,16131,Yes,2023-03-23,"Faulty Product",827.02
2482,25724,Yes,2025-03-15,Damaged,391.35
2483,6109,Yes,2024-12-04,Damaged,1253.11
2484,29990,Yes,2022-10-27,"Late Delivery",234.96
2485,33040,Yes,2023-06-28,"Faulty Product",1076.58
2486,33460,Yes,2024-12-28,"Late Delivery",530.96
2487,16794,Yes,2022-09-21,"Wrong Item",573.66
2488,11339,Yes,2023-09-25,"Wrong Item",493.08
2489,29583,Yes,2022-05-28,"Faulty Product",900.53
2490,22041,Yes,2023-10-25,"Wrong Item",1797.81
2491,18861,Yes,2022-10-06,"Wrong Item",531.69
2492,19709,Yes,2022-11-11,"Wrong Item",714.18
2493,39966,Yes,2025-12-11,"Wrong Item",795.54
2494,22714,Yes,2024-09-21,"Wrong Item",1489.16
2495,11064,Yes,2024-01-28,Damaged,633.47
2496,24095,Yes,2024-06-30,"Faulty Product",445.11
2497,42536,Yes,2023-09-21,Damaged,1000.47
2498,11086,Yes,2023-09-26,"Faulty Product",434.63
2499,40540,Yes,2023-08-19,"Changed Mind",1158.89
2500,22578,Yes,2025-07-20,Damaged,860.17
2501,24826,Yes,2024-07-22,"Wrong Item",61.35
2502,43678,Yes,2022-08-05,"Late Delivery",1183.76
2503,31238,Yes,2025-02-13,Damaged,687.27
2504,30142,Yes,2025-11-08,"Wrong Item",773.15
2505,323,Yes,2023-08-10,"Wrong Item",1201.15
2506,16157,Yes,2025-10-01,Damaged,671.73
2507,6238,Yes,2024-06-27,"Late Delivery",1159.76
2508,4335,Yes,2024-07-16,"Wrong Item",821.39
2509,25471,Yes,2025-12-03,"Changed Mind",1308.35
2510,4971,Yes,2022-06-29,"Faulty Product",193.03
2511,40701,Yes,2022-08-24,"Wrong Item",1746.22
2512,25172,Yes,2023-11-29,Damaged,190.55
2513,39965,Yes,2023-07-26,"Changed Mind",175.75
2514,2665,Yes,2024-06-26,"Wrong Item",1184.94
2515,16815,Yes,2023-04-27,"Changed Mind",1490.66
2516,22264,Yes,2022-12-11,"Faulty Product",240.41
2517,44705,Yes,2024-07-04,Damaged,722.83
2518,47650,Yes,2023-12-05,"Late Delivery",229.73
2519,47011,Yes,2024-12-08,"Faulty Product",422.85
2520,31348,Yes,2023-07-06,"Changed Mind",1247.75
2521,48153,Yes,2024-08-29,"Late Delivery",267.12
2522,35603,Yes,2024-08-03,"Wrong Item",176.33
2523,30870,Yes,2023-03-31,"Wrong Item",583.66
2524,3011,Yes,2025-02-21,"Wrong Item",1292.83
2525,18463,Yes,2023-01-15,Damaged,819.49
2526,34378,Yes,2023-12-17,Damaged,696.20
2527,30104,Yes,2025-12-11,"Changed Mind",692.08
2528,7405,Yes,2024-09-26,Damaged,1194.74
2529,8269,Yes,2025-09-26,Damaged,536.52
2530,10741,Yes,2022-01-19,"Changed Mind",778.36
2531,21507,Yes,2023-07-22,"Late Delivery",575.49
2532,43320,Yes,2025-09-17,"Changed Mind",1143.20
2533,34034,Yes,2023-07-13,"Changed Mind",107.51
2534,31799,Yes,2025-03-28,Damaged,755.86
2535,19869,Yes,2025-06-13,"Changed Mind",196.34
2536,9986,Yes,2022-03-12,"Faulty Product",486.70
2537,19273,Yes,2025-09-08,Damaged,551.64
2538,14314,Yes,2024-08-24,Damaged,1140.99
2539,4751,Yes,2023-03-11,"Changed Mind",288.76
2540,19798,Yes,2023-02-23,"Late Delivery",309.74
2541,12002,Yes,2024-02-08,"Changed Mind",833.84
2542,26838,Yes,2022-07-17,"Wrong Item",223.18
2543,38221,Yes,2022-10-25,"Faulty Product",39.99
2544,15360,Yes,2023-07-21,Damaged,453.03
2545,36843,Yes,2024-07-21,"Changed Mind",868.57
2546,44099,Yes,2023-02-14,"Late Delivery",251.42
2547,41867,Yes,2025-07-18,Damaged,1519.21
2548,29508,Yes,2025-08-30,"Wrong Item",806.67
2549,21017,Yes,2022-08-02,"Wrong Item",764.95
2550,48308,Yes,2024-08-28,Damaged,1574.03
2551,39659,Yes,2024-11-22,"Late Delivery",614.34
2552,25533,Yes,2025-12-07,"Wrong Item",292.94
2553,43811,Yes,2025-01-21,"Wrong Item",1052.33
2554,4668,Yes,2024-05-30,"Changed Mind",332.57
2555,13197,Yes,2025-08-20,Damaged,1351.98
2556,3186,Yes,2022-06-04,"Changed Mind",1292.85
2557,8941,Yes,2025-07-28,"Wrong Item",1173.01
2558,41308,Yes,2025-02-17,"Faulty Product",720.45
2559,39827,Yes,2023-04-24,Damaged,965.71
2560,38938,Yes,2022-03-24,"Late Delivery",419.76
2561,25656,Yes,2023-12-28,"Faulty Product",319.15
2562,37859,Yes,2022-07-04,"Late Delivery",1045.07
2563,32628,Yes,2025-07-31,"Late Delivery",1093.11
2564,6879,Yes,2023-06-30,"Wrong Item",348.50
2565,49953,Yes,2024-12-11,"Changed Mind",158.17
2566,10941,Yes,2023-07-22,"Wrong Item",659.25
2567,41739,Yes,2025-05-31,"Wrong Item",571.59
2568,29163,Yes,2025-07-05,"Wrong Item",457.96
2569,6055,Yes,2023-04-14,"Changed Mind",830.02
2570,46006,Yes,2022-05-10,"Changed Mind",1467.88
2571,2136,Yes,2024-12-10,"Wrong Item",1519.39
2572,28868,Yes,2022-08-10,"Changed Mind",1134.99
2573,19046,Yes,2023-03-23,"Wrong Item",764.43
2574,29154,Yes,2024-03-01,"Late Delivery",267.98
2575,12403,Yes,2024-07-26,"Late Delivery",984.87
2576,6530,Yes,2022-06-20,"Faulty Product",726.98
2577,26854,Yes,2025-09-26,Damaged,435.60
2578,23662,Yes,2023-10-03,"Wrong Item",99.55
2579,49905,Yes,2024-09-28,"Faulty Product",306.26
2580,5664,Yes,2023-09-11,"Changed Mind",238.25
2581,30211,Yes,2024-11-04,Damaged,1372.17
2582,2373,Yes,2023-05-12,Damaged,797.33
2583,3719,Yes,2023-08-18,"Wrong Item",639.45
2584,49305,Yes,2023-09-29,Damaged,711.57
2585,9538,Yes,2022-08-18,"Late Delivery",528.36
2586,7445,Yes,2024-05-08,Damaged,679.56
2587,11741,Yes,2023-04-07,Damaged,269.35
2588,2383,Yes,2023-12-05,Damaged,340.59
2589,13147,Yes,2022-11-26,"Changed Mind",818.99
2590,41756,Yes,2023-03-27,"Faulty Product",496.14
2591,46825,Yes,2024-02-05,"Changed Mind",883.62
2592,2575,Yes,2026-01-08,"Late Delivery",544.54
2593,25404,Yes,2022-07-29,"Faulty Product",918.81
2594,44354,Yes,2023-06-28,"Late Delivery",238.41
2595,17069,Yes,2025-06-21,"Changed Mind",641.15
